"Theta [deg]","GainTotal [] - Freq='0.079GHz' Phi='90deg'"
-89,0.00179425581721178
-88,0.00198329599861147
-87,0.00231907734073419
-86,0.00283277051354089
-85,0.00356817959327054
-84,0.00458189864687204
-83,0.00594349941900026
-82,0.00773573902760301
-81,0.0100547732978461
-80,0.01301035780166
-79,0.0167260149305889
-78,0.0213391415797817
-77,0.0270010284793458
-76,0.0338767591353159
-75,0.0421449540219667
-74,0.0519973243946551
-73,0.0636380001510415
-72,0.0772825978093176
-71,0.0931569980923613
-70,0.111495807930593
-69,0.132540488957168
-68,0.156537143696231
-67,0.18373396145488
-66,0.214378338123662
-65,0.248713697259577
-64,0.286976053461291
-63,0.329390372560402
-62,0.376166795902972
-61,0.427496807318406
-60,0.483549430619117
-59,0.544467552048726
-58,0.61036446549618
-57,0.681320738143432
-56,0.757381490299906
-55,0.838554175463129
-54,0.924806935290091
-53,1.01606758951948
-52,1.11222330348248
-51,1.21312095636723
-50,1.31856821266771
-49,1.42833527813592
-48,1.54215730097978
-47,1.65973735989413
-46,1.78074996359164
-45,1.90484497250621
-44,2.03165184280939
-43,2.16078408616326
-42,2.2918438358871
-41,2.42442641139923
-40,2.55812477768168
-39,2.69253380471278
-38,2.82725424279673
-37,2.96189634287005
-36,3.09608306550638
-35,3.22945283778253
-34,3.3616618327412
-33,3.492385761275
-32,3.62132118033025
-31,3.7481863339543
-30,3.87272155456301
-29,3.99468926067811
-28,4.11387359417548
-27,4.23007974479646
-26,4.34313301239036
-25,4.45287765823536
-24,4.55917559603297
-23,4.66190497103429
-22,4.76095867249296
-21,4.85624282051641
-20,4.94767526365875
-19,5.03518411850371
-18,5.11870637723625
-17,5.19818660398198
-16,5.27357573565465
-15,5.34482999831689
-14,5.41190994571731
-13,5.47477962278371
-12,5.53340585346498
-11,5.5877576494431
-10,5.6378057338821
-9,5.68352217252989
-8,5.7248801031186
-7,5.76185355308738
-6,5.79441733514318
-5,5.82254701003782
-4,5.84621890613416
-3,5.86541018581668
-2,5.88009894953116
-1,5.89026436917411
0,5.89588684365522
1,5.89694817068808
2,5.89343173018992
3,5.88532267605348
4,5.87260813446187
5,5.85527740831474
6,5.83332218869066
7,5.80673677555342
8,5.77551831108734
9,5.73966703008895
10,5.69918653271771
11,5.6540840855901
12,5.60437095766061
13,5.55006279754619
14,5.49118005889496
15,5.42774848005649
16,5.35979962366486
17,5.28737148078518
18,5.21050914299318
19,5.12926554415184
20,5.04370227172265
21,4.95389044520731
22,4.85991165677204
23,4.76185896627903
24,4.65983793986513
25,4.55396771790135
26,4.44438209468615
27,4.33123058863259
28,4.21467947808369
29,4.09491277433103
30,3.97213310004238
31,3.84656243827108
32,3.71844271469398
33,3.5880361738991
34,3.45562550962701
35,3.32151370907825
36,3.18602357294815
37,3.04949687593467
38,2.91229313724768
39,2.77478797723854
40,2.63737104470391
41,2.50044350964827
42,2.36441512816022
43,2.22970089930451
44,2.09671734817297
45,1.96587848398294
46,1.83759149677411
47,1.71225227017392
48,1.59024080017193
49,1.47191662015735
50,1.35761433995652
51,1.2476394106688
52,1.14226422727252
53,1.04172467695577
54,0.946217232812654
55,0.855896680044
56,0.770874545445115
57,0.691218281304706
58,0.616951232625977
59,0.548053392724592
60,0.484462927784619
61,0.426078426948665
62,0.372761812066298
63,0.324341821344761
64,0.280617964732895
65,0.241364836640572
66,0.206336664050369
67,0.175271965467041
68,0.147898198465903
69,0.123936280580971
70,0.103104879421265
71,0.0851243825241141
72,0.0697204747012546
73,0.0566272695653292
74,0.0455899615637213
75,0.0363669842409817
76,0.0287316787280251
77,0.0224734928715343
78,0.0173987453904886
79,0.0133310005855731
80,0.0101111072339505
81,0.00759696036844679
82,0.0056630468284708
83,0.00419983508141129
84,0.0031130672504638
85,0.00232300700877482
86,0.0017636914863076
87,0.00138222903520349
88,0.00113817800234467
89,0.00100303487038378
