"Theta [deg]","GainTotal [] - Freq='0.087GHz' Phi='90deg'"
-89,0.00278662708479276
-88,0.00299701644900861
-87,0.00337306933457363
-86,0.00395260695170587
-85,0.00478798912867594
-84,0.00594557435793561
-83,0.00750509121824532
-82,0.00955896287920356
-81,0.0122116278870536
-80,0.0155788980426271
-79,0.0197873878669864
-78,0.0249740401303575
-77,0.031285758686966
-76,0.0388791441585931
-75,0.0479203108146331
-74,0.058584745459716
-73,0.0710571525396769
-72,0.0855312153457115
-71,0.102209192441873
-70,0.121301262455633
-69,0.143024530142809
-68,0.16760161286029
-67,0.195258739572758
-66,0.226223314166134
-65,0.260720920548684
-64,0.298971777715256
-63,0.341186687100718
-62,0.387562550237228
-61,0.438277569755053
-60,0.493486278781588
-59,0.553314570468109
-58,0.617854918571201
-57,0.687161989963556
-56,0.761248849396816
-55,0.840083945181988
-54,0.923589041809106
-53,1.01163823276119
-52,1.10405812546186
-51,1.20062924261887
-50,1.30108863284197
-49,1.40513363125826
-48,1.51242666092592
-47,1.6226009210178
-46,1.73526677051817
-45,1.85001858854095
-44,1.96644187567606
-43,2.08412035562703
-42,2.20264284270453
-41,2.32160965768618
-40,2.44063840073973
-39,2.55936892366924
-38,2.67746738250145
-37,2.79462929306608
-36,2.91058155443803
-35,3.02508344577361
-34,3.13792663934039
-33,3.24893430494188
-32,3.35795940742088
-31,3.46488231887534
-30,3.56960788043678
-29,3.67206205511745
-28,3.77218831381044
-27,3.86994389174509
-26,3.96529604343611
-25,4.05821841138113
-24,4.14868760843869
-23,4.23668009690264
-22,4.3221694296438
-21,4.40512390107308
-20,4.48550463872482
-19,4.5632641504618
-18,4.63834532803735
-17,4.7106808952603
-16,4.78019327843725
-15,4.84679486815811
-14,4.9103886348137
-13,4.97086905539418
-12,5.02812330597297
-11,5.0820326726568
-10,5.13247413348272
-9,5.17932206455719
-8,5.22245002545266
-7,5.26173258129669
-6,5.29704712191791
-5,5.3282756416779
-4,5.35530644706847
-3,5.37803576266735
-2,5.39636920952748
-1,5.41022313346194
0,5.41952576394546
1,5.42421818747823
2,5.42425512226923
3,5.41960548403675
4,5.41025273565041
5,5.39619501631931
6,5.37744504913515
7,5.35402982907119
8,5.3259900970717
9,5.29337960967331
10,5.25626421768806
11,5.21472077182463
12,5.16883587767129
13,5.11870452712113
14,5.06442863795736
15,5.00611553777823
16,4.94387643253754
17,4.87782490350298
18,4.80807547916941
19,4.73474233038357
20,4.6579381374228
21,4.57777317682197
22,4.49435467318388
23,4.40778645690084
24,4.31816896256633
25,4.22559959482799
26,4.13017347855402
27,4.03198459855412
28,3.93112732089381
29,3.82769827333534
30,3.72179854699171
31,3.61353616535076
32,3.50302875096862
33,3.39040630499238
34,3.27581400097392
35,3.15941488296248
36,3.04139234942158
37,2.92195229990233
38,2.80132482135409
39,2.67976529608002
40,2.55755482408611
41,2.43499986912256
42,2.31243105998009
43,2.19020110614502
44,2.06868181894292
45,1.94826026465534
46,1.82933411329158
47,1.71230628397328
48,1.59757902329351
49,1.48554758451503
50,1.37659370109882
51,1.27107906602389
52,1.16933903722371
53,1.07167678823409
54,0.978358111392317
55,0.889607058841802
56,0.805602575023535
57,0.72647623473798
58,0.652311155252058
59,0.583142101747788
60,0.518956755381613
61,0.459698065161946
62,0.405267561477769
63,0.35552947286032
64,0.310315460416752
65,0.269429767730883
66,0.232654578586579
67,0.199755380606658
68,0.170486149065161
69,0.144594190314194
70,0.121824516510577
71,0.101923660275428
72,0.0846428769924301
73,0.0697407210365267
74,0.0569850178672458
75,0.0461542844894133
76,0.0370386746158151
77,0.0294405408687183
78,0.0231747140632992
79,0.0180685991917547
80,0.0139621799288567
81,0.0107080095705173
82,0.00817124794425707
83,0.00622978288191724
84,0.00477445328946805
85,0.00370937057818249
86,0.0029523179035986
87,0.00243519361338087
88,0.00210445741128844
89,0.00192153538451008
