"Theta [deg]","GainTotal [] - Freq='0.073GHz' Phi='0deg'"
-89,0.00338624327736193
-88,0.0131049672911402
-87,0.0292687209046836
-86,0.051827754487548
-85,0.0807125381752647
-84,0.115833899351514
-83,0.157083224822932
-82,0.204332744586539
-81,0.257435915584818
-80,0.316227924170824
-79,0.380526325110463
-78,0.450131832839745
-77,0.524829277441804
-76,0.60438873354071
-75,0.688566825205631
-74,0.777108204239477
-73,0.869747193139358
-72,0.966209577825863
-71,1.06621452921056
-70,1.16947662706206
-69,1.27570795467409
-68,1.38462022873744
-67,1.49592692573493
-66,1.6093453642375
-65,1.7245987017572
-64,1.84141780534302
-63,1.95954295688119
-62,2.07872535703656
-61,2.19872839586847
-60,2.31932866326498
-59,2.44031667833207
-58,2.56149732359683
-57,2.68268997716542
-56,2.80372834363221
-55,2.92445999236796
-54,3.04474561961178
-53,3.16445805833853
-52,3.28348106694631
-51,3.40170793418848
-50,3.51903994324417
-49,3.63538474218126
-48,3.75065467113459
-47,3.86476509815426
-46,3.97763281576391
-45,4.0891745487484
-44,4.1993056205599
-43,4.30793882104558
-42,4.41498351207743
-41,4.52034500028233
-40,4.62392419766264
-39,4.72561758174629
-38,4.82531745732968
-37,4.92291251221861
-36,5.01828864998321
-35,5.11133007396414
-34,5.2019205889178
-33,5.28994508004767
-32,5.37529112396291
-31,5.45785068250013
-30,5.53752182843446
-29,5.61421045191482
-28,5.68783189793782
-27,5.75831248820882
-26,5.82559088515267
-25,5.88961926140725
-24,5.95036424459976
-23,6.00780761428736
-22,6.06194673535009
-21,6.11279471957092
-20,6.1603803143605
-19,6.20474752434599
-18,6.2459549776474
-17,6.28407505395653
-16,6.31919279590769
-15,6.35140462862601
-14,6.38081691474844
-13,6.40754437366198
-12,6.43170839426298
-11,6.45343527030421
-10,6.47285438648392
-9,6.49009638197397
-8,6.50529131622284
-7,6.51856685974207
-6,6.53004653032191
-5,6.53984799284426
-4,6.54808143866819
-3,6.55484805854183
-2,6.56023862120164
-1,6.56433216830051
0,6.56719483507405
1,6.5688788052122
2,6.5694214077274
3,6.56884436316777
4,6.56715318626333
5,6.56433675195614
6,6.56036703168372
7,6.55519900668806
8,6.54877076493605
9,6.54100378788816
10,6.53180343277299
11,6.52105961515141
12,6.50864769533193
13,6.4944295705837
14,6.47825497305571
15,6.45996297083122
16,6.43938366662999
17,6.41634008533247
18,6.39065023778394
19,6.3621293443007
20,6.33059219703103
21,6.29585563592585
22,6.25774110867555
23,6.21607728071838
24,6.17070265748509
25,6.12146817759097
26,6.06823973290077
27,6.01090056945614
28,5.94935352234074
29,5.88352303781684
30,5.81335693762525
31,5.73882788328471
32,5.65993450259731
33,5.57670214635235
34,5.48918325034817
35,5.39745728618878
36,5.30163029366328
37,5.20183399763028
38,5.09822452290446
39,4.99098073133603
40,4.88030221571914
41,4.7664069949819
42,4.64952896392714
43,4.52991515825735
44,4.40782290141952
45,4.2835169036874
46,4.15726638566887
47,4.029342297969
48,3.90001470601845
49,3.76955040414109
50,3.63821081591252
51,3.50625022895883
52,3.37391440183908
53,3.24143956887957
54,3.10905185616903
55,2.97696710879856
56,2.84539111628137
57,2.714520210362
58,2.58454219756315
59,2.4556375782371
60,2.32798099496659
61,2.20174284622036
62,2.07709099646855
63,1.95419251167896
64,1.83321534933074
65,1.71432993478517
66,1.59771056092909
67,1.48353655523972
68,1.3719931675052
69,1.26327214198348
70,1.15757194934569
71,1.05509766583708
72,0.956060499195198
73,0.860676972498003
74,0.769167787819714
75,0.681756400959589
76,0.598667346270555
77,0.520124356543198
78,0.446348326893221
79,0.377555173662299
80,0.313953639578146
81,0.25574309502082
82,0.203111382468551
83,0.1562327473515
84,0.115265893951066
85,0.0803521999657587
86,0.0516141182162477
87,0.0291537889294876
88,0.0130518813121627
89,0.00336667881556604
