"Theta [deg]","GainTotal [] - Freq='0.085GHz' Phi='90deg'"
-89,0.000339985676674509
-88,0.000522415125979228
-87,0.000847105131688158
-86,0.0013451722893814
-85,0.00206044949637238
-84,0.0030497470407572
-83,0.00438317427103386
-82,0.00614451005173082
-81,0.00843160630757941
-80,0.011356804481101
-79,0.0150473397386165
-78,0.0196457023927683
-77,0.0253099204765279
-76,0.0322137219903163
-75,0.0405465304068307
-74,0.0505132429748273
-73,0.0623337386762773
-72,0.0762420618474924
-71,0.0924852289556088
-70,0.111321610269112
-69,0.13301884553693
-68,0.157851263533833
-67,0.186096789512845
-66,0.218033342094245
-65,0.25393474154511
-64,0.294066174137791
-63,0.338679281441257
-62,0.388006967883452
-61,0.442258043425623
-60,0.501611839289223
-59,0.56621295191663
-58,0.63616628233939
-57,0.711532543657811
-56,0.792324407470159
-55,0.878503450269272
-54,0.969978042936435
-53,1.06660230088185
-52,1.16817617997747
-51,1.27444676553214
-50,1.38511075989333
-49,1.49981813083634
-48,1.61817683989262
-47,1.73975852936613
-46,1.86410501105492
-45,1.99073537043867
-44,2.11915347873718
-43,2.24885569275384
-42,2.3793385192423
-41,2.51010602659927
-40,2.6406768014175
-39,2.7705902698165
-38,2.89941223213271
-37,3.02673949287568
-36,3.15220350407868
-35,3.27547297750489
-34,3.39625545790087
-33,3.51429788407305
-32,3.62938619568917
-31,3.74134407034808
-30,3.85003089689625
-29,3.95533910678929
-28,4.05719099538743
-27,4.15553516958984
-26,4.25034275753401
-25,4.34160351077595
-24,4.42932192011634
-23,4.51351345382442
-22,4.59420101224702
-21,4.67141167648487
-20,4.74517381174211
-19,4.81551456881302
-18,4.8824578105777
-17,4.94602247485226
-16,5.00622137088225
-15,5.0630603944744
-14,5.11653813641273
-13,5.16664585048352
-12,5.21336774112519
-11,5.25668152633715
-10,5.29655922887135
-9,5.33296814769343
-8,5.36587196200819
-7,5.39523192155428
-6,5.42100807914669
-5,5.44316052435889
-4,5.46165058059141
-3,5.47644193141172
-2,5.48750164584848
-1,5.49480107620639
0,5.4983166059003
1,5.49803022879209
2,5.49392994558466
3,5.48600996704039
4,5.47427071821224
5,5.45871864256918
6,5.43936580991448
7,5.41622933736019
8,5.38933063832203
9,5.3586945204799
10,5.32434815980306
11,5.28631998390832
12,5.24463850399565
13,5.19933114013763
14,5.15042308950273
15,5.09793629086306
16,5.04188854116783
17,4.9822928207622
18,4.91915688273702
19,4.85248315870129
20,4.78226902783349
21,4.70850748833054
22,4.6311882603604
23,4.5502993374616
24,4.46582898923629
25,4.37776820246787
26,4.28611353085746
27,4.1908703058977
28,4.09205614353674
29,3.98970466384205
30,3.88386932451105
31,3.77462725448928
32,3.66208296186256
33,3.54637178130481
34,3.427662921384
35,3.30616197160113
36,3.18211273371744
37,3.05579825214144
38,2.92754093414767
39,2.79770167250292
40,2.66667791042788
41,2.53490062115198
42,2.40283021071783
43,2.27095139191058
44,2.13976711765987
45,2.00979170216049
46,1.88154329527728
47,1.75553590847122
48,1.6322712165109
49,1.51223037683621
50,1.39586611620578
51,1.28359533126766
52,1.17579243562365
53,1.07278366115559
54,0.974842486859503
55,0.882186325839333
56,0.794974552625612
57,0.713307901180219
58,0.637229211612543
59,0.566725453568135
60,0.501730909077056
61,0.442131359617254
62,0.387769092993632
63,0.338448526469508
64,0.293942233856841
65,0.253997165752044
66,0.218340862966281
67,0.186687482108987
68,0.158743477536588
69,0.134212813550714
70,0.112801612829612
71,0.0942221796846963
72,0.0781963681245777
73,0.0644582934357932
74,0.0527564109438236
75,0.0428550060512992
76,0.0345351551695335
77,0.0275952276989326
78,0.0218510049902916
79,0.01713549367764
80,0.0132985085288912
81,0.0102060947394356
82,0.0077398521792639
83,0.00579621528698957
84,0.00428573283893546
85,0.00313238238950534
86,0.00227294535698361
87,0.00165646096413515
88,0.00124377083648955
89,0.00100716115832971
