"Theta [deg]","GainTotal [] - Freq='0.065GHz' Phi='90deg'"
-89,5.89626187573048E-005
-88,3.13248504562319E-005
-87,1.64299756866298E-005
-86,6.08024956733393E-005
-85,0.000229130884604455
-84,0.000603825727924381
-83,0.0012844561315391
-82,0.00238706779480288
-81,0.00404338689294829
-80,0.00639991465539247
-79,0.00961691824437601
-78,0.0138673242205382
-77,0.0193355215135426
-76,0.026216081381465
-75,0.0347124023277553
-74,0.0450352883366892
-73,0.0574014690781597
-72,0.0720320709157943
-71,0.0891510476294223
-70,0.108983579740452
-69,0.131754451219269
-68,0.157686412175359
-67,0.186998535906092
-66,0.219904578435003
-65,0.256611348432401
-64,0.297317095207492
-63,0.342209922316875
-62,0.391466234269623
-61,0.445249223838669
-60,0.50370740761859
-59,0.566973217698939
-58,0.635161657639115
-57,0.70836903131458
-56,0.786671753626677
-55,0.870125252492792
-54,0.958762971918846
-53,1.0525954862569
-52,1.151609735921
-51,1.25576839482966
-50,1.36500937962323
-49,1.47924551023424
-48,1.5983643306433
-47,1.72222809761598
-46,1.85067394388338
-45,1.98351422060747
-44,2.12053702208145
-43,2.2615068934868
-42,2.4061657202021
-41,2.55423379468757
-40,2.70541105440913
-39,2.85937848168208
-38,3.01579965377374
-37,3.1743224291737
-36,3.33458075368669
-35,3.49619656798875
-34,3.65878179656869
-33,3.82194039660339
-32,3.9852704443263
-31,4.14836623587368
-30,4.31082037945003
-29,4.47222585594958
-28,4.63217802589954
-27,4.79027656173573
-26,4.94612728595599
-25,5.09934389758418
-24,5.24954957157215
-23,5.39637841821872
-22,5.53947679233492
-21,5.67850444467524
-20,5.81313551102274
-19,5.94305933720173
-18,6.06798114113417
-17,6.1876225158006
-16,6.30172177956005
-15,6.41003418267943
-14,6.51233198108237
-13,6.60840439021386
-12,6.69805743350517
-11,6.78111370119148
-10,6.85741203616873
-9,6.92680716416827
-8,6.98916928577599
-7,7.04438364772915
-6,7.09235011049782
-5,7.13298272840979
-4,7.16620935752405
-3,7.19197130511823
-2,7.21022303305129
-1,7.22093192542025
0,7.22407812887648
1,7.21965447173519
2,7.20766646563352
3,7.188132391007
4,7.16108346509951
5,7.12656408864175
6,7.08463216477365
7,7.03535948129476
8,6.9788321449548
9,6.91515105429524
10,6.84443239557556
11,6.76680814461614
12,6.68242655601382
13,6.59145262018293
14,6.4940684680858
15,6.39047370337702
16,6.28088564202028
17,6.16553944026298
18,6.04468809317264
19,5.91860228774293
20,5.78757009684046
21,5.65189650294765
22,5.5119027437092
23,5.36792547464202
24,5.22031574794274
25,5.0694378100318
26,4.91566772421376
27,4.75939182850499
28,4.60100504218386
29,4.44090903785146
30,4.27951029866287
31,4.11721808281708
32,3.95444231930888
33,3.79159146029862
34,3.62907031621202
35,3.46727789983058
36,3.30660530518276
37,3.14743364602519
38,2.9901320771599
39,2.83505591983219
40,2.68254491007199
41,2.53292158616677
42,2.38648982858038
43,2.24353356265486
44,2.104315631445
45,1.96907684312637
46,1.8380351946653
47,1.71138527091203
48,1.58929781602958
49,1.47191947224104
50,1.35937267929123
51,1.25175572678479
52,1.14914295067868
53,1.05158506465502
54,0.959109616854309
55,0.871721562472168
56,0.789403942973049
57,0.712118663104241
58,0.639807357453844
59,0.572392338937268
60,0.509777622270242
61,0.451850016147285
62,0.398480278452985
63,0.349524329354746
64,0.304824517532722
65,0.264210935075298
66,0.227502776695
67,0.194509738896256
68,0.16503345455712
69,0.138868958083556
70,0.115806175875348
71,0.0956314363310913
72,0.0781289930440795
73,0.0630825542323051
74,0.05027681083636
75,0.0394989551406616
76,0.0305401812559892
77,0.0231971583714739
78,0.0172734673641166
79,0.0125809911605426
80,0.008941249190275
81,0.00618666635768522
82,0.00416176719076027
83,0.00272428619374841
84,0.00174618592824288
85,0.00111457496088294
86,0.000732518531052396
87,0.000519735593260643
88,0.000413176760804786
89,0.00036747860514318
