"Theta [deg]","GainTotal [] - Freq='0.075GHz' Phi='90deg'"
-89,0.00034406199917262
-88,0.000374640812567644
-87,0.000449806202606477
-86,0.000605888115285403
-85,0.000893799182418486
-84,0.00137907472191448
-83,0.00214190816961192
-82,0.00327717035958626
-81,0.00489439894657484
-80,0.00711774239979007
-79,0.0100858414311649
-78,0.0139516294910359
-77,0.018882033108387
-76,0.0250575524102963
-75,0.0326717021676049
-74,0.0419302942252922
-73,0.053050543233138
-72,0.0662599792424063
-71,0.0817951530229239
-70,0.0999001229213637
-69,0.120824715753503
-68,0.14482255861048
-67,0.172148883546528
-66,0.203058112856571
-65,0.237801238962097
-64,0.276623019676741
-63,0.319759016649058
-62,0.367432511866626
-61,0.419851344002539
-60,0.477204712812583
-59,0.539660005451202
-58,0.607359703166224
-57,0.680418430069399
-56,0.758920207307578
-55,0.842915975772819
-54,0.932421448349596
-53,1.02741534854344
-52,1.12783808619482
-51,1.23359091297379
-50,1.34453559068375
-49,1.46049459436625
-48,1.58125186015544
-47,1.70655407519101
-46,1.83611249410944
-45,1.96960525414801
-44,2.10668014915643
-43,2.24695781222414
-42,2.39003524754943
-41,2.53548964488407
-40,2.68288240458617
-39,2.83176329812301
-38,2.98167468781182
-37,3.13215573061663
-36,3.28274649380192
-35,3.43299191498168
-34,3.58244554534844
-33,3.73067302233435
-32,3.8772552263379
-31,4.02179108513063
-30,4.16389999882811
-29,4.30322386757722
-28,4.43942871311282
-27,4.57220589384018
-26,4.70127292091401
-25,4.82637388976174
-24,4.94727954752878
-23,5.06378702194378
-22,5.17571924108245
-21,5.28292407646034
-20,5.38527324384436
-19,5.48266099720792
-18,5.57500265144753
-17,5.66223296893418
-16,5.74430444379993
-15,5.82118551617766
-14,5.89285874653722
-13,5.95931897791114
-12,6.02057151128496
-11,6.07663031684253
-10,6.12751630119319
-9,6.17325564823989
-8,6.21387824903633
-7,6.24941623387144
-6,6.27990261794127
-5,6.30537007033612
-4,6.32584981468448
-3,6.34137066864261
-2,6.35195822847366
-1,6.35763420418761
0,6.35841591006953
1,6.35431591485647
2,6.3453418552788
3,6.33149641610114
4,6.31277747912492
5,6.28917844279269
6,6.26068871301606
7,6.22729436459071
8,6.18897897103303
9,6.14572459885436
10,6.09751296017519
11,6.04432671518623
12,5.98615091331317
13,5.92297455908561
14,5.85479228570963
15,5.78160611627944
16,5.70342728952685
17,5.62027812410332
18,5.5321938927245
19,5.43922467519361
20,5.34143715746181
21,5.23891634257864
22,5.1317671387142
23,5.02011578946044
24,4.90411111238094
25,4.78392551329247
26,4.6597557460167
27,4.53182339030221
28,4.40037502422885
29,4.26568207159481
30,4.12804030946471
31,3.98776902613168
32,3.84520982512231
33,3.70072507646118
34,3.55469602212563
35,3.4075205483884
36,3.25961064349952
37,3.11138956483967
38,2.96328874523022
39,2.81574447344976
40,2.66919438911658
41,2.52407383686876
42,2.38081212910785
43,2.23982877034699
44,2.10152969927851
45,1.96630360689245
46,1.83451839017024
47,1.70651780088655
48,1.58261834772926
49,1.46310650718129
50,1.34823629432813
51,1.23822723895517
52,1.1332628050385
53,1.03348928314855
54,0.939015175589041
55,0.84991108356378
56,0.766210094640975
57,0.687908657648436
58,0.61496792128476
59,0.547315502571456
60,0.484847642173639
61,0.427431695910532
62,0.374908905724827
63,0.327097389165497
64,0.283795284158625
65,0.244783985501926
66,0.209831411042271
67,0.178695238726327
68,0.151126060434357
69,0.126870404451321
70,0.105673585304396
71,0.0872823471969281
72,0.0714472750965003
73,0.0579249554084602
74,0.0464798758352917
75,0.0368860612725016
76,0.0289284492500138
77,0.0224040143624425
78,0.0171226562497291
79,0.0129078699350963
80,0.00959722067488285
81,0.00704264792526852
82,0.00511062460562578
83,0.00368219857464086
84,0.00265294318283189
85,0.00193284298183142
86,0.00144613922137239
87,0.00113115771859491
88,0.000940139113966276
89,0.000839088509498286
