"Theta [deg]","dB(GainTotal) [] - Freq='0.07GHz' Phi='0deg'"
-90,-inf
-80,-1.06575216562688
-70,0.215725525640496
-60,1.65601714366697
-50,2.92386153699253
-40,3.88750826277977
-30,4.50146621485678
-20,4.75497567531405
-10,4.65620706164834
0,4.23213941407715
10,3.54010124552955
20,2.69094141722819
30,1.86744908349152
40,1.28204831591606
50,1.04188951955267
60,1.06566775618811
70,1.18638852504808
80,1.28616314005477
90,-inf
