"Theta [deg]","dB(GainTotal) [] - Freq='0.06GHz' Phi='0deg'"
-90,-inf
-80,-1.97783083604706
-70,-0.956583595843975
-60,0.237258222480527
-50,1.33201948072957
-40,2.21504556551595
-30,2.85349813189813
-20,3.24933924801584
-10,3.42261156251831
0,3.40577146690544
10,3.24018000234869
20,2.97105071778012
30,2.63985068855225
40,2.27635113605108
50,1.89667868545607
60,1.51403954120878
70,1.15966024042107
80,0.895877959000336
90,-inf
