"Theta [deg]","dB(GainTotal) [] - Freq='0.066GHz' Phi='0deg'"
-90,-inf
-80,-1.10925140693831
-70,-0.0415073872542144
-60,1.19229432055372
-50,2.30434049693985
-40,3.17143265314779
-30,3.74944579577258
-20,4.02845837491791
-10,4.01917146000568
0,3.75341401586688
10,3.29126596734664
20,2.7285869390194
30,2.18954945648245
40,1.78446175467585
50,1.55007580629346
60,1.44014027359341
70,1.38514487248604
80,1.34971645626796
90,-inf
