"Theta [deg]","dB(GainTotal) [] - Freq='0.082GHz' Phi='0deg'"
-90,-inf
-80,-1.35462122425096
-70,0.716432635554111
-60,2.61179234948618
-50,4.03854507035638
-40,4.98441272696754
-30,5.47392473507335
-20,5.52563103170332
-10,5.15646073852815
0,4.40383184383384
10,3.37506597783036
20,2.32818010795879
30,1.67004921634195
40,1.63658814203516
50,1.99964036701931
60,2.37700615675825
70,2.57968319930021
80,2.62556608766573
90,-inf
