"Theta [deg]","GainTotal [] - Freq='0.066GHz' Phi='90deg'"
-89,2.77770754301647E-005
-88,1.00503255057877E-005
-87,1.06825502243288E-005
-86,7.46473966818208E-005
-85,0.000264337126555546
-84,0.000659005664793509
-83,0.00135407070713456
-82,0.00246028762779917
-81,0.00410280980696545
-80,0.00642015136320692
-79,0.00956306908640658
-78,0.0136933806011792
-77,0.0189827354517505
-76,0.0256113549116059
-75,0.0337667549319794
-74,0.0436424648195212
-73,0.0554367520598819
-72,0.0693513612793162
-71,0.0855902727699032
-70,0.104358483410629
-69,0.125860810312795
-68,0.150300715217009
-67,0.177879145675486
-66,0.208793387460423
-65,0.243235921523876
-64,0.281393278254751
-63,0.323444881770772
-62,0.369561877561264
-61,0.41990593795023
-60,0.474628041545254
-59,0.533867225020659
-58,0.597749308177216
-57,0.666385596131941
-56,0.73987156561213
-55,0.818285545538749
-54,0.901687405260141
-53,0.990117266809644
-52,1.08359426028391
-51,1.18211534375289
-50,1.28565421090774
-49,1.39416031083555
-48,1.50755800480111
-47,1.62574588466247
-46,1.74859627651492
-45,1.87595495134112
-44,2.00764106186389
-43,2.14344732149798
-42,2.28314043735084
-41,2.42646180472648
-40,2.57312846565822
-39,2.72283432877202
-38,2.87525164241118
-37,3.03003270759306
-36,3.18681181218135
-35,3.34520736279986
-34,3.50482418663705
-33,3.66525597152902
-32,3.82608780967949
-31,3.98689880817036
-30,4.14726472810206
-29,4.30676061381485
-28,4.46496337418692
-27,4.62145427945764
-26,4.77582133933234
-25,4.92766153120879
-24,5.07658285112374
-23,5.2222061643307
-22,5.36416683715462
-21,5.50211613678547
-20,5.63572239082651
-19,5.76467190356633
-18,5.88866963096221
-17,6.0074396210857
-16,6.12072523118405
-15,6.22828913646374
-14,6.32991314913563
-13,6.42539786912478
-12,6.51456219011072
-11,6.59724268621282
-10,6.67329290567472
-9,6.74258259834882
-8,6.80499690366818
-7,6.86043552515643
-6,6.90881191641539
-5,6.9500525019931
-4,6.98409595462668
-3,7.01089254812636
-2,7.03040360267122
-1,7.04260103657254
0,7.04746703567278
1,7.04499384853028
2,7.03518371243081
3,7.01804891210454
4,6.99361196984617
5,6.96190596257091
6,6.92297495822579
7,6.87687456094853
8,6.82367255146592
9,6.76344960648835
10,6.69630007833328
11,6.62233281374457
12,6.54167198891608
13,6.4544579361289
14,6.36084793622406
15,6.26101695040693
16,6.15515826466157
17,6.04348402038604
18,5.92622560577262
19,5.80363388397246
20,5.67597923620854
21,5.54355140072447
22,5.40665909175305
23,5.26562938651008
24,5.12080687250161
25,4.97255255208977
26,4.8212425061927
27,4.66726632407842
28,4.51102531132201
29,4.3529304929907
30,4.19340043386153
31,4.0328589018212
32,3.8717324044145
33,3.71044763167704
34,3.54942884080688
35,3.38909521981867
36,3.22985826802842
37,3.07211923101183
38,2.91626662656809
39,2.7626738962388
40,2.61169721414113
41,2.46367348136571
42,2.31891853007406
43,2.17772555684014
44,2.04036379985835
45,1.9070774695379
46,1.7780849368742
47,1.6535781789811
48,1.53372247642326
49,1.41865635263312
50,1.30849174184002
51,1.20331436866933
52,1.10318431995249
53,1.0081367873674
54,0.918182958321018
55,0.833311031987093
56,0.753487337595785
57,0.678657532890115
58,0.608747862052706
59,0.543666454284365
60,0.48330464649116
61,0.427538316107113
62,0.3762292128375
63,0.329226280942758
64,0.28636696648539
65,0.247478506626181
66,0.212379200483215
67,0.180879663169138
68,0.152784066324021
69,0.127891369703706
70,0.105996549125261
71,0.0868918262903871
72,0.0703679057031081
73,0.0562152230895574
74,0.0442252084556391
75,0.0341915652423234
76,0.0259115650355033
77,0.0191873550492274
78,0.0138272732303977
79,0.00964716343937246
80,0.00647168085650759
81,0.00413557565954897
82,0.00248494121401691
83,0.00137841160990529
84,0.000688292439150519
85,0.000301608296222519
86,0.000121050633832619
87,6.58103284132332E-005
88,7.2280592581811E-005
89,9.46176770551197E-005
