"Theta [deg]","GainTotal [] - Freq='0.066GHz' Phi='0deg'"
-89,0.00373996378698029
-88,0.0145191353962825
-87,0.0324258923415637
-86,0.0573746667759219
-85,0.0892471269597544
-84,0.127893610763606
-83,0.173134928857103
-82,0.224764508339548
-81,0.282550841829296
-80,0.346240201779475
-79,0.415559575137987
-78,0.490219769533943
-77,0.569918639063269
-76,0.654344375568345
-75,0.743178810152164
-74,0.836100669608676
-73,0.932788733533934
-72,1.03292484012276
-71,1.13619669203336
-70,1.24230041816158
-69,1.35094285261467
-68,1.46184349848343
-67,1.57473615102472
-66,1.68937016239962
-65,1.80551133796708
-64,1.92294246209896
-63,2.04146345935056
-62,2.1608912043883
-61,2.2810590011563
-60,2.4018157581911
-59,2.52302489262912
-58,2.64456300018586
-57,2.76631833214124
-56,2.88818912309475
-55,3.01008181493901
-54,3.13190922315091
-53,3.25358869114595
-52,3.3750402771369
-51,3.49618501574699
-50,3.61694329363059
-49,3.73723337463718
-48,3.85697010571191
-47,3.9760638298563
-46,4.09441952717958
-45,4.21193619946046
-44,4.32850650782009
-43,4.44401666719211
-42,4.55834659538015
-41,4.67137030873165
-40,4.78295655094777
-39,4.89296963640503
-38,5.00127048469745
-37,5.10771781901945
-36,5.21216949759389
-35,5.31448394468328
-34,5.41452164586789
-33,5.51214667127207
-32,5.60722819028942
-31,5.69964194209186
-30,5.78927162777882
-29,5.87601019237607
-28,5.95976096795417
-27,6.04043865280807
-26,6.11797010581163
-25,6.19229493960826
-24,6.26336590109302
-23,6.33114903254679
-22,6.39562361167026
-21,6.45678187350859
-20,6.5146285217458
-19,6.56918004098066
-18,6.62046382529285
-17,6.66851714160679
-16,6.71338594901769
-15,6.75512359733673
-14,6.79378942963639
-13,6.82944731454401
-12,6.86216413447005
-11,6.89200825590687
-10,6.91904800744133
-9,6.94335019024695
-8,6.96497864461314
-7,6.98399289459063
-6,7.00044689113523
-5,7.01438787226888
-4,7.02585535678898
-3,7.03488028598119
-2,7.04148432565432
-1,7.0456793386376
0,7.04746703567278
1,7.04683881040047
2,7.04377576188192
3,7.03824890580931
4,7.03021957323498
5,7.01963999328644
6,7.00645405392737
7,6.99059823237724
8,6.97200268432052
9,6.95059247853786
10,6.92628896110048
11,6.89901123081906
12,6.8686777052745
13,6.83520775453253
14,6.79852337761771
15,6.75855089506411
16,6.71522262943778
17,6.66847854471579
18,6.61826781487592
19,6.56455029206612
20,6.50729784533845
21,6.44649554219197
22,6.38214264709939
23,6.31425341380124
24,6.24285765142553
25,6.16800104839437
26,6.08974524255209
27,6.00816763090916
28,5.9233609177393
29,5.83543240536989
30,5.74450303773013
31,5.6507062124178
32,5.55418638255913
33,5.45509747491237
34,5.35360115535422
35,5.24986497695244
36,5.14406044914576
37,5.03636106902524
38,4.92694035726274
39,4.81596994181765
40,4.7036177321496
41,4.59004622528566
42,4.47541098276695
43,4.35985931429476
44,4.2435291998858
45,4.12654847762911
46,4.0090343188168
47,3.89109300641319
48,3.77282002664736
49,3.65430047707954
50,3.5356097879156
51,3.41681474673663
52,3.29797481027719
53,3.17914368053024
54,3.06037111637736
55,2.94170494624229
56,2.82319324204196
57,2.7048866100686
58,2.5868405504821
59,2.469117833932
60,2.35179084157008
61,2.23494381345716
62,2.11867495020671
63,2.00309831371735
64,1.88834547508421
65,1.77456686127019
66,1.66193275685776
67,1.55063392314238
68,1.44088180388377
69,1.3329082950714
70,1.22696506491368
71,1.12332241972154
72,1.02226772118706
73,0.924103370500014
74,0.829144384529057
75,0.737715598651554
76,0.650148539488075
77,0.566778018549233
78,0.487938504429087
79,0.413960336515587
80,0.345165847112841
81,0.281865461307538
82,0.224353844834157
83,0.172906169616093
84,0.127774564637399
85,0.0891848164208064
86,0.0573333787665599
87,0.0323847456771225
88,0.0144692347009177
89,0.00368122042601936
