"Theta [deg]","GainTotal [] - Freq='0.071GHz' Phi='90deg'"
-89,0.00016729963691437
-88,0.000119250786312953
-87,6.85270124487503E-005
-86,5.88952532125818E-005
-85,0.000151107196129274
-84,0.000422391702873133
-83,0.000965821037465308
-82,0.00188956382069546
-81,0.00331603924726499
-80,0.00538098805507411
-79,0.00823247598741257
-78,0.0120298450317052
-77,0.0169426265805413
-76,0.0231494289033341
-75,0.0308368090327859
-74,0.0401981364795633
-73,0.0514324532335679
-72,0.0647433314491348
-71,0.0803377272110689
-70,0.0984248260060112
-69,0.119214873139155
-68,0.142917980484636
-67,0.169742899761383
-66,0.19989575207872
-65,0.233578703857942
-64,0.270988580431058
-63,0.312315410631208
-62,0.357740898467994
-61,0.407436821436204
-60,0.461563359016618
-59,0.520267359343843
-58,0.58368055666831
-57,0.651917756943154
-56,0.725075013430549
-55,0.80322781845524
-54,0.886429341153144
-53,0.974708744101406
-52,1.06806961392613
-51,1.16648854224308
-50,1.26991389350347
-49,1.37826479543236
-48,1.49143038573805
-47,1.60926934564888
-46,1.73160974664879
-45,1.85824923161812
-44,1.98895554556008
-43,2.123467424354
-42,2.26149584269997
-41,2.4027256148038
-40,2.5468173336112
-39,2.69340962676048
-38,2.84212170011326
-37,2.99255613296526
-36,3.14430188304621
-35,3.29693745438047
-34,3.4500341771598
-33,3.60315954610658
-32,3.75588056246677
-31,3.9077670248106
-30,4.0583947152342
-29,4.2073484302955
-28,4.35422480999153
-27,4.4986349231541
-26,4.64020657363912
-25,4.77858629841261
-24,4.91344103587691
-23,5.04445945030771
-22,5.17135290585777
-21,5.29385609100821
-20,5.41172730141105
-19,5.52474839558893
-18,5.63272444379168
-17,5.7354830953404
-16,5.83287369393914
-15,5.92476617365962
-14,6.01104977059955
-13,6.09163158660233
-12,6.16643504196029
-11,6.23539825377764
-10,6.29847237573747
-9,6.35561993350121
-8,6.40681318797822
-7,6.45203255634591
-6,6.49126511807983
-5,6.52450323046163
-4,6.55174327515238
-3,6.5729845545131
-2,6.58822835347407
-1,6.59747717993051
0,6.60073419388983
1,6.59800283291717
2,6.58928663880679
3,6.57458928782835
4,6.55391482432783
5,6.52726809487394
6,6.49465537750051
7,6.45608519787903
8,6.41156932144558
9,6.36112390759824
10,6.3047708090839
11,6.24253899663377
12,6.17446608582905
13,6.10059994014545
14,6.02100032121769
15,5.93574055467942
16,5.84490917757859
17,5.74861153146085
18,5.64697126387403
19,5.54013170039211
20,5.42825704939562
21,5.31153340286671
22,5.19016949843024
23,5.06439721083292
24,4.93447174500599
25,4.80067150776528
26,4.66329764099049
27,4.52267320567602
28,4.37914201340114
29,4.23306710934019
30,4.08482891870457
31,3.9348230762416
32,3.78345796586673
33,3.63115200442931
34,3.47833070978115
35,3.32542359852179
36,3.17286096286528
37,3.02107057887783
38,2.87047439979166
39,2.72148528817661
40,2.57450383946582
41,2.42991534675564
42,2.28808695304553
43,2.14936503230283
44,2.01407283510993
45,1.8825084283786
46,1.75494295190637
47,1.63161920761579
48,1.51275059035944
49,1.39852036238094
50,1.28908126706237
51,1.18455547160373
52,1.08503482289089
53,0.990581396104752
54,0.901228311676092
55,0.816980793040744
56,0.737817435323153
57,0.66369165357816
58,0.5945332785391
59,0.530250267928572
60,0.470730502244581
61,0.415843635483657
62,0.365442973433839
63,0.319367354879677
64,0.277443014210599
65,0.239485407401293
66,0.205300987015442
67,0.174688915640407
68,0.147442710853552
69,0.123351818314225
70,0.102203112737431
71,0.0837823292167646
72,0.0678754295233516
73,0.0542699095370616
74,0.0427560548172605
75,0.0331281514771816
76,0.0251856590075259
77,0.0187343505552942
78,0.0135874244902085
79,0.00956658899971591
80,0.00650311908389681
81,0.00423888282875291
82,0.00262733138244285
83,0.00153444480377352
84,0.000839624043675459
85,0.000436517885858368
86,0.000233772811448958
87,0.000155693528780237
88,0.000142802349789523
89,0.000152286684620172
