"Theta [deg]","dB(GainTotal) [] - Freq='0.064GHz' Phi='0deg'"
-90,-inf
-80,-1.24773890825447
-70,-0.255126917561065
-60,0.911930988779992
-50,1.98063229098445
-40,2.82853457078203
-30,3.41239923974988
-20,3.72621086882871
-10,3.78611800606291
0,3.62732408542523
10,3.30461093528842
20,2.89065518667324
30,2.46533533641284
40,2.09301235820976
50,1.8001858258881
60,1.5770046413446
70,1.40593649818615
80,1.28904470661839
90,-inf
