"Theta [deg]","dB(GainTotal) [] - Freq='0.088GHz' Phi='0deg'"
-90,-inf
-80,1.15024614934026
-70,1.88979410759742
-60,2.80787527772574
-50,3.70224551210324
-40,4.44420287871363
-30,4.93556461311061
-20,5.09254354892401
-10,4.8442709240472
0,4.13127675364837
10,2.91491721713301
20,1.24938002778996
30,-0.453788152223505
40,-1.14043726788672
50,-0.306106954969995
60,1.06510730175469
70,2.17956503521602
80,2.8411325034904
90,-inf
