"Theta [deg]","GainTotal [] - Freq='0.09GHz' Phi='90deg'"
-89,0.00399024748478018
-88,0.00399319700694752
-87,0.00404299523819832
-86,0.00420585938363975
-85,0.00457233383030712
-84,0.0052552573663122
-83,0.00638731968502636
-82,0.00811831939499894
-81,0.0106122451014748
-80,0.0140443029670666
-79,0.018598008580857
-78,0.0244624485346792
-77,0.0318297988079886
-76,0.0408931642093969
-75,0.0518447772432749
-74,0.0648745675028993
-73,0.0801690856835448
-72,0.0979107411246923
-71,0.118277289843999
-70,0.141441492527579
-69,0.167570849863033
-68,0.196827316650533
-67,0.229366896727042
-66,0.265339028012673
-65,0.304885680743621
-64,0.348140111668281
-63,0.395225241787278
-62,0.446251653910848
-61,0.50131523736923
-60,0.560494538856432
-59,0.623847908638261
-58,0.691410558155918
-57,0.763191666406609
-56,0.839171686592644
-55,0.919300009976133
-54,1.00349313974364
-53,1.09163351368172
-52,1.18356909098737
-51,1.27911378668333
-50,1.37804879861763
-49,1.48012482917542
-48,1.58506515926046
-47,1.69256948862341
-46,1.80231841698319
-45,1.9139784071047
-44,2.02720704610583
-43,2.14165840622681
-42,2.25698830187369
-41,2.37285924600777
-40,2.48894492526956
-39,2.60493403837834
-38,2.72053337463342
-37,2.83547004672803
-36,2.94949283236115
-35,3.0623726200653
-34,3.17390199414103
-33,3.28389402971104
-32,3.39218040009864
-31,3.49860892378301
-30,3.60304069626644
-29,3.70534696288038
-28,3.80540589181223
-27,3.90309940275069
-26,3.99831019613
-25,4.09091911185776
-24,4.18080292569305
-23,4.26783266729635
-22,4.35187251767437
-21,4.43277931658621
-20,4.5104026837161
-19,4.58458573221245
-18,4.65516633055752
-17,4.72197884949429
-16,4.78485631550659
-15,4.84363288149658
-14,4.89814651895834
-13,4.94824183399978
-12,4.99377291169582
-11,5.03460609895952
-10,5.07062264475174
-9,5.10172112727822
-8,5.12781961006713
-7,5.14885748171143
-6,5.16479694687781
-5,5.17562414830171
-4,5.18134991039576
-3,5.18201010442779
-2,5.17766564275368
-1,5.16840211524544
0,5.1543290848995
1,5.13557906183037
2,5.11230617572938
3,5.08468456675126
4,5.05290651407323
5,5.01718032045714
6,4.97772797042069
7,4.93478257943478
8,4.88858565219099
9,4.83938416962868
10,4.78742752718369
11,4.73296435063829
12,4.67623922092969
13,4.61748934514696
14,4.55694121746257
15,4.49480732059605
16,4.43128292523668
17,4.36654305127523
18,4.30073966031943
19,4.23399915340711
20,4.16642025071851
21,4.09807233108746
22,4.02899430791685
23,3.95919411445088
24,3.88864886501658
25,3.81730574963063
26,3.74508370712849
27,3.67187590661882
28,3.59755304857403
29,3.52196747531053
30,3.44495805619264
31,3.36635578598038
32,3.28599000591209
33,3.20369512718744
34,3.11931770657923
35,3.0327236953068
36,2.94380565664232
37,2.85248972677083
38,2.75874207904941
39,2.66257464583567
40,2.56404985610847
41,2.46328416244777
42,2.36045015829828
43,2.2557771258483
44,2.14954990553715
45,2.04210603852935
46,1.93383120097575
47,1.82515302028158
48,1.71653343509236
49,1.60845982812391
50,1.50143522009134
51,1.39596785990334
52,1.29256057766249
53,1.19170028042903
54,1.09384796487872
55,0.999429595906414
56,0.908828157201243
57,0.822377121399457
58,0.740355517221216
59,0.662984693429143
60,0.590426799375422
61,0.522784924280272
62,0.460104766865504
63,0.402377647573754
64,0.349544630441468
65,0.301501492750321
66,0.258104268631701
67,0.219175097403035
68,0.184508127019825
69,0.153875255145735
70,0.127031531795793
71,0.103720094704341
72,0.0836765577993546
73,0.0666328208789297
74,0.0523203116414075
75,0.040472707079463
76,0.0308282081125425
77,0.0231314582146713
78,0.0171352035266049
79,0.0126017891170251
80,0.00930457493088841
81,0.00702933730458294
82,0.00557569985565432
83,0.00475861335527281
84,0.00440988013810668
85,0.00437969679200481
86,0.00453817107197864
87,0.00477675653756238
88,0.00500954214632663
89,0.0051743342265906
