"Theta [deg]","GainTotal [] - Freq='0.066GHz' Phi='0deg'"
-89,0.00352821485027794
-88,0.0139746125751871
-87,0.0313395034279364
-86,0.0555560782038472
-85,0.0865315670726521
-84,0.124147992142155
-83,0.16826312185206
-82,0.218711617355745
-81,0.27530635892232
-80,0.337839938321842
-79,0.406086301168212
-78,0.479802521317483
-77,0.558730687688754
-76,0.64259988232863
-75,0.731128227218015
-74,0.824024976261732
-73,0.920992628144762
-72,1.02172903531815
-71,1.12592948432125
-70,1.23328872297643
-69,1.34350291072071
-68,1.45627146946985
-67,1.57129881393774
-66,1.68829594224155
-65,1.80698186988501
-64,1.92708489279311
-63,2.04834366792758
-62,2.17050810309405
-61,2.29334005079966
-60,2.4166138043752
-59,2.54011639797125
-58,2.66364771540752
-57,2.7870204161307
-56,2.91005968965216
-55,3.03260285272646
-54,3.15449880613566
-53,3.27560737020297
-52,3.39579852002371
-51,3.51495154282554
-50,3.63295414081878
-49,3.74970150334436
-48,3.86509537205577
-47,3.9790431222771
-46,4.09145688257103
-45,4.20225271294725
-44,4.3113498600779
-43,4.41867010540783
-42,4.52413721921156
-41,4.62767653052576
-40,4.72921461955262
-39,4.82867913567309
-38,4.92599874071877
-37,5.02110317372034
-36,5.11392343007096
-35,5.20439204500284
-34,5.29244346855513
-33,5.37801451688359
-32,5.46104488288604
-31,5.54147768773789
-30,5.61926005407803
-29,5.69434368127108
-28,5.76668540339129
-27,5.83624771130849
-26,5.90299922146882
-25,5.96691507560538
-24,6.02797725762406
-23,6.08617481621871
-22,6.14150398430135
-21,6.19396818900911
-20,6.24357794879042
-19,6.29035065680357
-18,6.33431025250952
-17,6.37548678584449
-16,6.41391588066269
-15,6.44963810619952
-14,6.48269826708997
-13,6.51314462396065
-12,6.54102805778719
-11,6.5664011920684
-10,6.58931748742294
-9,6.60983032347523
-8,6.62799208288817
-7,6.64385325214221
-6,6.65746155318184
-5,6.66886111937991
-4,6.67809172843333
-3,6.68518810382798
-2,6.69017929541993
-1,6.693088148493
0,6.69393086938977
1,6.69271669448492
2,6.68944766788971
3,6.68411853185097
4,6.67671673234373
5,6.66722254085923
6,6.65560929186231
7,6.64184373384243
8,6.62588649031417
9,6.60769262554997
10,6.58721230825875
11,6.56439156487936
12,6.53917311265594
13,6.51149726122971
14,6.48130287014755
15,6.44852834848315
16,6.41311268172875
17,6.37499647027867
18,6.33412296322735
19,6.29043907087973
20,6.24389633935025
21,6.19445187093594
22,6.14206917460847
23,6.08671893198896
24,6.02837966555085
25,5.96703829752874
26,5.90269059007391
27,5.8353414595577
28,5.76500516053578
29,5.6917053376965
30,5.61547494705811
31,5.53635605068244
32,5.45439949215766
33,5.36966446299044
34,5.28221797275689
35,5.19213423831416
36,5.09949400949707
37,5.00438385045141
38,4.90689539703166
39,4.80712461147217
40,4.70517105579595
41,4.60113720513812
42,4.49512782132785
43,4.38724940570631
44,4.27760974828372
45,4.1663175879941
46,4.05348239604247
47,3.93921429121588
48,3.82362409261591
49,3.70682351164235
50,3.58892548129622
51,3.47004461706191
52,3.35029779985736
53,3.22980486789837
54,3.10868940089191
55,2.98707957683904
56,2.86510907896844
57,2.74291802801013
58,2.62065391322084
59,2.4984724943424
60,2.37653864605778
61,2.2550271165371
62,2.13412317235552
63,2.01402310341837
64,1.89493456353293
65,1.77707672488905
66,1.66068022790719
67,1.54598691161805
68,1.43324931387753
69,1.32272993520345
70,1.21470026474732
71,1.10943957177795
72,1.00723347094182
73,0.908372274366271
74,0.813149148273563
75,0.721858096073095
76,0.634791793797868
77,0.552239307164046
78,0.474483722386452
79,0.401799725119659
80,0.334451163471284
81,0.272688631924412
82,0.216747113198556
83,0.166843714577472
84,0.12317553405539
85,0.0859176898319305
86,0.0552215442621717
87,0.0312131503937255
88,0.0139919457572081
89,0.00362971418613865
