"Theta [deg]","GainTotal [] - Freq='0.087GHz' Phi='0deg'"
-89,0.0036559840460745
-88,0.0135889414978502
-87,0.0301667091801272
-86,0.0534242765504257
-85,0.0834089184782543
-84,0.120178454538156
-83,0.163798972236268
-82,0.214341993687885
-81,0.271881069647082
-80,0.336487793750985
-79,0.408227243548728
-78,0.487152873222831
-77,0.5733009054678
-76,0.666684296058488
-75,0.767286373219555
-74,0.875054283725933
-73,0.989892407210233
-72,1.11165592772064
-71,1.2401447753253
-70,1.37509816861181
-69,1.51618999944948
-68,1.66302530270113
-67,1.81513804431597
-66,1.97199044045172
-65,2.13297398755069
-64,2.29741233885929
-63,2.46456610767616
-62,2.63363961331917
-61,2.80378951481216
-60,2.97413520263562
-59,3.14377074408954
-58,3.31177810671708
-57,3.47724132075478
-56,3.63926118945887
-55,3.79697011872778
-54,3.94954661734733
-53,4.09622901819133
-52,4.23632798954249
-51,4.36923744395499
-50,4.49444350822184
-49,4.6115312894302
-48,4.72018925526223
-47,4.82021113739687
-46,4.91149536042585
-45,4.99404209031299
-44,5.06794808147034
-43,5.13339957583596
-42,5.19066356747829
-41,5.24007778971302
-40,5.28203980704935
-39,5.31699560115124
-38,5.34542802915985
-37,5.36784550591738
-36,5.38477122142363
-35,5.39673315441013
-34,5.40425508575719
-33,5.40784875523243
-32,5.40800724517403
-31,5.4051996184004
-30,5.39986678738235
-29,5.39241854949993
-28,5.38323169024178
-27,5.37264903299494
-26,5.36097930045827
-25,5.34849764796086
-24,5.33544673190042
-23,5.32203818565274
-22,5.30845438899945
-21,5.29485043371405
-20,5.28135620586642
-19,5.26807852327803
-18,5.2551032832587
-17,5.24249759044692
-16,5.2303118467184
-15,5.21858179445656
-14,5.20733051097295
-13,5.19657035569361
-12,5.18630487320184
-11,5.17653065474709
-10,5.16723915883253
-9,5.15841848841819
-8,5.15005511853148
-7,5.14213556401824
-6,5.13464797309642
-5,5.1275836285256
-4,5.12093833476541
-3,5.11471366659946
-2,5.10891805245625
-1,5.10356766414718
0,5.0986870840379
1,5.09430972084251
2,5.09047794634618
3,5.08724292749068
4,5.08466413145527
5,5.08280848568053
6,5.08174918023658
7,5.08156410651592
8,5.08233393387998
9,5.08413983449491
10,5.08706087599155
11,5.0911711115496
12,5.09653640725726
13,5.10321105681084
14,5.11123424343764
15,5.12062641798066
16,5.13138567001522
17,5.14348417534097
18,5.15686480792823
19,5.1714380071763
20,5.187078992028
21,5.20362541202429
22,5.22087552180212
23,5.23858695993253
24,5.25647620551159
25,5.27421877672461
26,5.29145022487809
27,5.30776796527952
28,5.3227339729432
29,5.33587835645312
30,5.34670380740794
31,5.35469090565119
32,5.3593042418859
33,5.35999929924987
34,5.35623001403544
35,5.34745691316841
36,5.33315570269818
37,5.31282615802347
38,5.28600114376593
39,5.25225557024672
40,5.21121507577598
41,5.16256421093381
42,5.10605389425324
43,5.04150790967555
44,4.9688282260739
45,4.8879989388969
46,4.79908866392586
47,4.70225125300907
48,4.59772475049746
49,4.48582856532761
50,4.36695889501127
51,4.24158250138415
52,4.11022900066069
53,3.9734818887813
54,3.8319685739337
55,3.68634972848772
56,3.5373082999312
57,3.38553853297316
58,3.23173535187191
59,3.07658443325231
60,2.92075326611644
61,2.76488344919561
62,2.60958441872952
63,2.45542873522322
64,2.30294898909062
65,2.15263631582341
66,2.0049404448003
67,1.86027114515428
68,1.7190008798768
69,1.58146843762555
70,1.44798328196457
71,1.31883034080142
72,1.19427495477288
73,1.07456771186823
74,0.95994891576145
75,0.850652465816544
76,0.746908965858036
77,0.648947924621582
78,0.556998961193075
79,0.471291981469814
80,0.392056344450226
81,0.319519087719278
82,0.253902327679558
83,0.195419989887209
84,0.144274056538931
85,0.100650540299408
86,0.0647154052375146
87,0.0366106561014462
88,0.0164508064698573
89,0.00431991497078941
