"Theta [deg]","GainTotal [] - Freq='0.09GHz' Phi='90deg'"
-89,0.00333019633905201
-88,0.00356672585871421
-87,0.00398118127522102
-86,0.00460372000702406
-85,0.00547614872364438
-84,0.00665156984656264
-83,0.0081940061952112
-82,0.0101780533845383
-81,0.0126886108635543
-80,0.0158207393031174
-79,0.0196796846174742
-78,0.0243810977566826
-77,0.0300514652774366
-76,0.0368287494628304
-75,0.0448632193360561
-74,0.0543184361843844
-73,0.0653723399753479
-72,0.0782183669892184
-71,0.0930665146808806
-70,0.110144257705194
-69,0.129697209636821
-68,0.15198941863798
-67,0.177303182670484
-66,0.205938271368923
-65,0.23821044799809
-64,0.274449196622368
-63,0.314994577257235
-62,0.360193155715812
-61,0.41039298517716
-60,0.465937652855316
-59,0.527159446713326
-58,0.594371742576714
-57,0.667860759344673
-56,0.747876876883331
-55,0.83462575486175
-54,0.928259528321825
-53,1.0288683842528
-52,1.13647284023226
-51,1.25101704916306
-50,1.3723634418558
-49,1.50028899112928
-48,1.6344833376474
-47,1.77454896029203
-46,1.92000350483472
-45,2.07028430716158
-44,2.22475506507529
-43,2.38271452985581
-42,2.54340700950574
-41,2.70603440395788
-40,2.86976943206427
-39,3.03376966385606
-38,3.19719194148624
-37,3.35920675965895
-36,3.51901218147569
-35,3.67584688783911
-34,3.82900199635629
-33,3.97783133687407
-32,4.12175993260367
-31,4.26029050512345
-30,4.39300789507125
-29,4.51958136472694
-28,4.63976482077225
-27,4.75339506242683
-26,4.86038821943484
-25,4.96073459405135
-24,5.05449215983148
-23,5.14177899681409
-22,5.2227649573312
-21,5.29766285942033
-20,5.36671949640596
-19,5.43020673280089
-18,5.48841292974485
-17,5.54163490947557
-16,5.59017062969686
-15,5.63431269710684
-14,5.67434280668566
-13,5.71052715141314
-12,5.7431128075143
-11,5.7723250645026
-10,5.79836563832506
-9,5.82141168063197
-8,5.84161547811706
-7,5.85910472322237
-6,5.87398323122096
-5,5.88633197847032
-4,5.89621034194989
-3,5.90365743036074
-2,5.90869341124908
-1,5.91132075590302
0,5.91152534320631
1,5.90927738424487
2,5.90453215031135
3,5.89723050715444
4,5.88729927706695
5,5.87465146699641
6,5.85918641470529
7,5.84078991564706
8,5.81933440033933
9,5.79467923542959
10,5.76667122133312
11,5.73514535538986
12,5.69992592218867
13,5.66082796242014
14,5.61765915882909
15,5.57022216311635
16,5.51831737161659
17,5.46174614091158
18,5.40031441787323
19,5.33383674257179
20,5.26214056755984
21,5.18507082367382
22,5.1024946509831
23,5.01430620403287
24,4.92043143311662
25,4.82083273791955
26,4.7155133863651
27,4.60452158971291
28,4.48795412475741
29,4.36595939528746
30,4.23873982782385
31,4.10655350122468
32,3.96971491635211
33,3.8285948210722
34,3.68361901793795
35,3.53526609752753
36,3.38406406004488
37,3.23058581173566
38,3.07544355094684
39,2.91928209092199
40,2.76277120189934
41,2.60659709254003
42,2.45145318849246
43,2.29803040196805
44,2.14700711829468
45,1.99903915118069
46,1.85474993563996
47,1.71472123429856
48,1.57948462775366
49,1.44951404210773
50,1.32521953688577
51,1.20694253525349
52,1.09495262761425
53,0.989446021830095
54,0.890545651599958
55,0.798302892379281
56,0.712700775145722
57,0.633658535606684
58,0.561037292944908
59,0.494646620075676
60,0.43425174798823
61,0.379581140514552
62,0.33033418237043
63,0.286188741299833
64,0.246808392716612
65,0.211849130003435
66,0.180965422974172
67,0.153815528281411
68,0.13006599627686
69,0.10939535686624
70,0.0914970005508647
71,0.0760812989379249
72,0.0628770308749794
73,0.0516321958521055
74,0.0421143056621302
75,0.034110249080828
76,0.0274258233094392
77,0.0218850210167346
78,0.0173291539683923
79,0.0136158843484419
80,0.0106182237955723
81,0.00822354862871703
82,0.00633266834179953
83,0.00485897371567657
84,0.00372768123002125
85,0.002875182165513
86,0.00224849808182551
87,0.00180483936465923
88,0.00151126029082463
89,0.001344402508327
