"Theta [deg]","GainTotal [] - Freq='0.069GHz' Phi='0deg'"
-89,0.00379504259191284
-88,0.0145240620647357
-87,0.0323528896721115
-86,0.0572042673859953
-85,0.0889710895170225
-84,0.127517437923283
-83,0.17267988647399
-82,0.224269055523029
-81,0.282071393564338
-80,0.345851160056398
-79,0.415352580673319
-78,0.490302144013579
-77,0.570411007113914
-76,0.655377476004852
-75,0.744889527024691
-74,0.838627334687846
-73,0.936265772577019
-72,1.03747685498024
-71,1.14193208879562
-70,1.24930470753865
-69,1.35927176205992
-68,1.47151604575471
-67,1.58572783555311
-66,1.70160643374551
-65,1.81886149964485
-64,1.93721416413108
-63,2.05639792418356
-62,2.17615931850023
-61,2.29625838915046
-60,2.4164689378368
-59,2.53657858868147
-58,2.65638867244533
-57,2.77571394967876
-56,2.89438219245179
-55,3.01223364598285
-54,3.1291203926582
-53,3.2449056415961
-52,3.35946296705811
-51,3.47267551865399
-50,3.58443522544355
-49,3.69464201473682
-48,3.80320306466992
-47,3.9100321075321
-46,4.01504879839416
-45,4.11817816089818
-44,4.21935011918025
-43,4.31849912188122
-42,4.4155638611305
-41,4.51048708633969
-40,4.60321550969192
-39,4.69369979743376
-38,4.78189463853856
-37,4.86775888007625
-36,4.95125571675142
-35,5.03235292060224
-34,5.11102309582244
-33,5.18724394309591
-32,5.26099851772546
-31,5.33227546618553
-30,5.40106922651132
-29,5.46738017911868
-28,5.53121473618316
-27,5.59258535953675
-26,5.65151049910185
-25,5.70801444610578
-24,5.76212709763356
-23,5.81388363141149
-22,5.86332409200125
-21,5.91049289176248
-20,5.95543823195672
-19,5.99821145117202
-18,6.03886630981145
-17,6.07745822068642
-16,6.11404343677438
-15,6.14867820793785
-14,6.1814179188659
-13,6.2123162207045
-12,6.24142416881218
-11,6.26878937883785
-10,6.2944552129003
-9,6.3184600070833
-8,6.34083635077914
-7,6.36161042764461
-6,6.38080142710282
-5,6.39842103445352
-4,6.4144730067594
-3,6.42895284076739
-2,6.44184753820818
-1,6.4531354728929
0,6.4627863630904
1,6.47076135171252
2,6.47701319584795
3,6.48148656615465
4,6.48411845553528
5,6.48483869536649
6,6.48357057632537
7,6.48023156954835
8,6.47473414247255
9,6.46698666225391
10,6.45689437814568
11,6.4443604726786
12,6.42928716994105
13,6.41157688775215
14,6.39113341909975
15,6.36786312692897
16,6.34167613527122
17,6.31248749885565
18,6.28021833280153
19,6.2447968838041
20,6.20615952444543
21,6.16425165292335
22,6.11902848162192
23,6.07045569955722
24,6.01850999581776
25,5.9631794336572
26,5.90446366784553
27,5.84237400118604
28,5.77693327967987
29,5.70817562957733
30,5.63614604339006
31,5.56089982573697
32,5.48250191354161
33,5.40102608847128
34,5.31655410249413
35,5.22917473992665
36,5.13898284125836
37,5.0460783153004
38,4.95056516675755
39,4.85255056613746
40,4.75214398798156
41,4.64945644174436
42,4.5445998173038
43,4.43768636411386
44,4.32882831949344
45,4.21813769757535
46,4.10572624612553
47,3.99170557389728
48,3.87618744653088
49,3.75928424436327
50,3.64110957099567
51,3.52177899719052
52,3.40141092073944
53,3.28012751945626
54,3.15805577148766
55,3.03532851477039
56,2.91208551575598
57,2.78847451651295
58,2.66465222903054
59,2.5407852459963
60,2.41705083849559
61,2.29363761296087
62,2.17074600223993
63,2.04858856879767
64,1.92739010174128
65,1.80738749347468
66,1.68882938624392
67,1.57197558352021
68,1.45709622596328
69,1.34447073649475
70,1.23438654366945
71,1.12713759694798
72,1.02302269154107
73,0.922343624123609
74,0.825403203827293
75,0.732503145459185
76,0.643941873821484
77,0.560012269310244
78,0.480999385652123
79,0.407178170722288
80,0.338811220914308
81,0.276146598558377
82,0.219415740472306
83,0.168831483950844
84,0.124586234425583
85,0.0868502967308938
86,0.0557703894560577
87,0.0314683593073893
88,0.0140401097932806
89,0.00355475591514748
