"Theta [deg]","GainTotal [] - Freq='0.06GHz' Phi='90deg'"
-89,3.08697118661264E-005
-88,3.39099926446099E-005
-87,7.25939654486425E-005
-86,0.000197076170693998
-85,0.000477036742072505
-84,0.00100114951129723
-83,0.00187640314019352
-82,0.00322727912412178
-81,0.00519479146259774
-80,0.00793539378766702
-79,0.0116197607728103
-78,0.0164314517045593
-77,0.0225654651703225
-76,0.0302266948795617
-75,0.0396282976681811
-74,0.05098998571206
-73,0.064536255867938
-72,0.0804945698412446
-71,0.0990934995251782
-70,0.120560852340274
-69,0.145121791709723
-68,0.172996967918505
-67,0.204400674515515
-66,0.239539045124956
-65,0.278608305040535
-64,0.321793091293748
-63,0.369264854032079
-62,0.421180351035528
-61,0.477680246065885
-60,0.538887820510887
-59,0.604907806484769
-58,0.675825348207804
-57,0.751705097139513
-56,0.832590445010186
-55,0.918502897606748
-54,1.0094415909416
-53,1.10538295028163
-52,1.20628049144931
-51,1.31206476283366
-50,1.42264342566623
-49,1.53790146932319
-48,1.65770155770067
-47,1.78188450206856
-46,1.91026985522615
-45,2.04265662124933
-44,2.17882407462285
-43,2.31853268208216
-42,2.4615251200394
-41,2.60752738003226
-40,2.75624995421075
-39,2.90738909246563
-38,3.06062812240879
-37,3.21563882304683
-36,3.37208284265431
-35,3.5296131510655
-34,3.68787551637459
-33,3.84650999587934
-32,4.00515243103483
-31,4.16343593621453
-30,4.32099237121634
-29,4.47745378770916
-28,4.6324538401961
-27,4.78562915257545
-26,4.93662063200753
-25,5.08507472253981
-24,5.23064459179346
-23,5.37299124496075
-22,5.51178456138821
-21,5.64670425010647
-20,5.77744072179604
-19,5.90369587582565
-18,6.02518380214598
-17,6.14163139894416
-16,6.2527789080413
-15,6.35838037102824
-14,6.4582040100634
-13,6.55203253808554
-12,6.63966340391007
-11,6.72090897826721
-10,6.7955966872968
-9,6.86356910033171
-8,6.92468397897504
-7,6.9788142945081
-6,7.0258482205556
-5,7.06568910768823
-4,7.09825544626673
-3,7.12348082333338
-2,7.14131387874909
-1,7.15171826506535
0,7.15467261482656
1,7.15017051813131
2,7.13822051235661
3,7.11884608498366
4,7.09208568947154
5,7.05799277312528
6,7.01663581491192
7,6.96809837021185
8,6.91247911856773
9,6.84989190962899
10,6.78046580170169
11,6.70434508661768
12,6.62168929405005
13,6.5326731679368
14,6.43748660734563
15,6.33633456393059
16,6.22943688810518
17,6.11702811619408
18,5.99935719113019
19,5.87668710973716
20,5.74929449027767
21,5.61746905474872
22,5.48151302135823
23,5.34174040370964
24,5.19847621443573
25,5.05205557234142
26,4.90282271351299
27,4.75112990830441
28,4.5973362875915
29,4.4418065831628
30,4.28490978856252
31,4.12701774808646
32,3.96850368292662
33,3.80974066463851
34,3.65110004714171
35,3.49294986933799
36,3.33565324112565
37,3.17956672609019
38,3.02503873445308
39,2.87240793995887
40,2.72200173427884
41,2.57413473221406
42,2.42910734050406
43,2.28720440240447
44,2.14869392940827
45,2.01382593057112
46,1.88283134888582
47,1.75592111305831
48,1.63328531189134
49,1.51509249730576
50,1.40148912084388
51,1.29259910732449
52,1.18852356816972
53,1.08934065581461
54,0.995105559548768
55,0.905850642134161
56,0.821585715595452
57,0.74229845369124
58,0.667954937743324
59,0.598500331723866
60,0.53385968177196
61,0.473938834626652
62,0.418625468817524
63,0.367790231842013
64,0.321287975977034
65,0.278959084818851
66,0.240630882118779
67,0.206119113984129
68,0.175229495046298
69,0.147759308765121
70,0.123499051645768
71,0.1022341107978
72,0.0837464639722658
73,0.0678163909788855
74,0.0542241852181871
75,0.0427518539691532
76,0.0331847960567828
77,0.0253134455902171
78,0.0189348706134983
79,0.0138543157491128
80,0.00988667823909986
81,0.00685790719821662
82,0.00460631638558034
83,0.00298380137132024
84,0.00185695261799628
85,0.00110805670699989
86,0.000635978711332741
87,0.000356919541135694
88,0.000205042959922983
89,0.000132967880365123
