"Theta [deg]","GainTotal [] - Freq='0.066GHz' Phi='0deg'"
-89,0.00364854820072236
-88,0.014035158528749
-87,0.0312976460689347
-86,0.0553651523868974
-85,0.0861394053178616
-84,0.123495631452842
-83,0.167283707122865
-82,0.217329531728109
-81,0.273436604214165
-80,0.335387780767365
-79,0.402947189431116
-78,0.47586227537554
-77,0.553865949017167
-76,0.636678808110233
-75,0.724011404334812
-74,0.815566524799355
-73,0.911041459257181
-72,1.01013022469969
-71,1.11252572031599
-70,1.21792178757233
-69,1.32601515232997
-68,1.43650722844289
-67,1.54910576510629
-66,1.66352632330608
-65,1.77949356998609
-64,1.8967423819378
-63,2.01501875485982
-62,2.13408051646175
-61,2.25369784583292
-60,2.37365360449675
-59,2.49374348756383
-58,2.61377600612842
-57,2.73357231447352
-56,2.85296589771933
-55,2.97180213723503
-54,3.08993777241159
-53,3.20724027824804
-52,3.32358717863056
-51,3.43886531518623
-50,3.55297009118363
-49,3.66580470915221
-48,3.77727941972917
-47,3.88731079775328
-46,3.99582105985067
-45,4.10273743574581
-44,4.20799160333313
-43,4.31151919521508
-42,4.41325938200818
-41,4.51315453529617
-40,4.61114997072618
-39,4.70719376945405
-38,4.80123667400086
-37,4.89323205263139
-36,4.98313592464827
-35,5.07090703754864
-34,5.15650698584053
-33,5.23990036048285
-32,5.32105491740779
-31,5.39994175340774
-30,5.47653547781438
-29,5.55081436884971
-28,5.62276050426323
-27,5.69235985685671
-26,5.75960234670133
-25,5.82448184323035
-24,5.88699611190128
-23,5.94714670171882
-22,6.00493877154854
-21,6.06038085478863
-20,6.11348456356204
-19,6.1642642351066
-18,6.21273652444617
-17,6.25891994869345
-16,6.30283438944639
-15,6.34450056067866
-14,6.383939450285
-13,6.42117174401839
-12,6.45621724095231
-11,6.48909426982274
-10,6.51981911566118
-9,6.54840546603282
-8,6.5748638859579
-7,6.59920133023128
-6,6.62142070138179
-5,6.64152046093966
-4,6.65949430102067
-3,6.67533088249995
-2,6.68901364524368
-1,6.70052069500198
0,6.70982477064394
1,6.71689329444206
2,6.7216885070892
3,6.72416768806094
4,6.72428346082193
5,6.72198418122127
6,6.71721440623466
7,6.7099154389984
8,6.70002594485355
9,6.68748263189195
10,6.67222098828727
11,6.65417606752588
12,6.63328331154897
13,6.60947940080642
14,6.58270311933686
15,6.55289622225713
16,6.52000429250174
17,6.48397757333077
18,6.44477176305101
19,6.4023487585973
20,6.35667733511749
21,6.3077337495095
22,6.25550225697772
23,6.19997553110325
24,6.14115497964552
25,6.07905095028472
26,6.01368282274187
27,5.94507898612875
28,5.8732767029292
29,5.79832186363431
30,5.72026863867595
31,5.63917903685564
32,5.55512238187173
33,5.46817472073664
34,5.3784181797752
35,5.28594028544343
36,5.19083326834815
37,5.09319336953811
38,4.99312016834449
39,4.8907159507547
40,4.78608513650396
41,4.6793337817751
42,4.57056917263248
43,4.45989952211958
44,4.34743378137124
45,4.23328157219219
46,4.11755324540265
47,4.00036006592628
48,3.88181452217636
49,3.76203075386732
50,3.64112508902424
51,3.51921667776587
52,3.39642820747638
53,3.27288668133153
54,3.1487242398739
55,3.02407900349722
56,2.8990959123522
57,2.77392753936265
58,2.64873485176829
59,2.523687896902
60,2.39896638876584
61,2.27476017337671
62,2.15126955278336
63,2.02870545006928
64,1.90728940049947
65,1.78725335717602
66,1.66883930306626
67,1.55229866497281
68,1.43789152884161
69,1.32588565965993
70,1.21655533299179
71,1.11017998884476
72,1.00704272197786
73,0.907428625872282
74,0.811623010329822
75,0.71990951498947
76,0.632568142921563
77,0.549873239848956
78,0.472091445446677
79,0.399479643590212
80,0.332282938374966
81,0.270732682243208
82,0.215044581666259
83,0.165416904581082
84,0.122028812218006
85,0.0850388361274248
86,0.0545835191644861
87,0.0307762369657814
88,0.0137062140902751
89,0.00343774653257886
