"Theta [deg]","GainTotal [] - Freq='0.083GHz' Phi='90deg'"
-89,0.00181788999051533
-88,0.00200063288999012
-87,0.00232224987330792
-86,0.00280832457334339
-85,0.00349467924945828
-84,0.00442738983543855
-83,0.00566281713180341
-82,0.00726766063207489
-81,0.00931904054810948
-80,0.0119046116282656
-79,0.015122709437236
-78,0.0190825260662723
-77,0.0239043080107663
-76,0.0297195644716125
-75,0.0366712699013781
-74,0.0449140405038412
-73,0.0546142608444227
-72,0.0659501339223025
-71,0.0791116261119985
-70,0.0943002773597985
-69,0.111728846922564
-68,0.131620765729431
-67,0.154209368079202
-66,0.179736877807765
-65,0.20845312723916
-64,0.240613991168631
-63,0.276479522845766
-62,0.316311784485903
-61,0.360372371303899
-60,0.408919635489943
-59,0.462205624947771
-58,0.520472760941468
-57,0.583950288908992
-56,0.652850547354476
-55,0.727365110571666
-54,0.807660871517803
-53,0.893876140906379
-52,0.986116846921415
-51,1.08445292626719
-50,1.18891500098402
-49,1.29949143609695
-48,1.41612587036434
-47,1.53871530597046
-46,1.66710883296632
-45,1.80110705081626
-44,1.9404622329636
-43,2.08487926147468
-42,2.23401733828936
-41,2.38749245822995
-40,2.54488060758228
-39,2.70572163164043
-38,2.86952369592583
-37,3.03576824957711
-36,3.20391538625168
-35,3.373409488214
-34,3.54368503337018
-33,3.7141724429276
-32,3.88430384903387
-31,4.05351866695355
-30,4.22126886472267
-29,4.3870238343333
-28,4.55027478182731
-27,4.71053856866712
-26,4.86736095283488
-25,5.02031919473438
-24,5.16902400960665
-23,5.31312086433888
-22,5.45229063182288
-21,5.58624963004073
-20,5.71474908552779
-19,5.83757407156079
-18,5.95454198018345
-17,6.06550059392328
-16,6.17032582774037
-15,6.26891921441076
-14,6.36120520726434
-13,6.44712837309445
-12,6.52665054530006
-11,6.59974800310711
-10,6.66640873726417
-9,6.72662985615676
-8,6.78041517907852
-7,6.82777305568413
-6,6.86871444266865
-5,6.90325126069878
-4,6.93139504677401
-3,6.95315590970825
-2,6.96854178945439
-1,6.97755801468024
0,6.98020714744438
1,6.97648909908672
2,6.96640149758173
3,6.94994028361429
4,6.92710051051518
5,6.89787732189529
6,6.86226708028808
7,6.82026862026927
8,6.77188460028199
9,6.71712292865302
10,6.65599824093044
11,6.58853340759304
12,6.51476105325839
13,6.43472507063377
14,6.34848211449757
15,6.25610306285622
16,6.15767443398942
17,6.05329974927567
18,5.94310083239831
19,5.82721903569458
20,5.70581638397892
21,5.57907662511612
22,5.44720617494362
23,5.31043494188378
24,5.16901701382393
25,5.02323118670302
26,4.87338131090104
27,4.71979642820875
28,4.5628306691297
29,4.40286287784608
30,4.2402959307007
31,4.07555571385647
32,3.90908972722543
33,3.74136528510848
34,3.57286728948346
35,3.40409555966034
36,3.23556171210241
37,3.06778559646787
38,2.90129130807492
39,2.73660281259673
40,2.57423923525762
41,2.41470988340488
42,2.2585090872475
43,2.10611095790379
44,1.95796417379881
45,1.81448691507138
46,1.67606207026977
47,1.54303283968866
48,1.41569885489486
49,1.29431292422786
50,1.17907849953321
51,1.07014794055815
52,0.967621631026257
53,0.87154797534595
54,0.781924278297361
55,0.698698483080125
56,0.621771717019179
57,0.551001570194444
58,0.486206011345108
59,0.427167828482123
60,0.373639469377673
61,0.325348149882813
62,0.282001095976213
63,0.24329078842228
64,0.208900086524389
65,0.178507119098284
66,0.151789845700563
67,0.12843020845943
68,0.108117813652118
69,0.0905531015433374
70,0.0754499820848108
71,0.0625379321172066
72,0.0515635660797261
73,0.0422917064347891
74,0.0345059917275077
75,0.028009069249855
76,0.0226224256406808
77,0.0181859125268877
78,0.0145570257064483
79,0.0116099956807692
80,0.00923474490825615
81,0.00733576334953158
82,0.00583094909127772
83,0.00465045543996076
84,0.00373558020709182
85,0.0030377272571296
86,0.00251746499499869
87,0.00214370150782911
88,0.00189299165551707
89,0.00174898757357374
