"Theta [deg]","GainTotal [] - Freq='0.074GHz' Phi='90deg'"
-89,0.000235810763337146
-88,0.000347302320090344
-87,0.000554740082424434
-86,0.000890525020523298
-85,0.00139994295996212
-84,0.00214108202876137
-83,0.00318471606989422
-82,0.00461414695093407
-81,0.00652499794385307
-80,0.00902495001953228
-79,0.0122334130309808
-78,0.0162811243509388
-77,0.0213096685628442
-76,0.0274709132332311
-75,0.0349263575483923
-74,0.0438463925870166
-73,0.0544094741147478
-72,0.0668012109062932
-71,0.081213373601921
-70,0.0978428308682388
-69,0.116890421051124
-68,0.138559768495557
-67,0.163056054205235
-66,0.190584750500313
-65,0.221350328817937
-64,0.255554948838696
-63,0.293397135800212
-62,0.335070451294559
-61,0.380762161180558
-60,0.430651902629576
-59,0.484910350921057
-58,0.5436978855589
-57,0.607163254718134
-56,0.675442237048511
-55,0.748656300513817
-54,0.826911259244898
-53,0.910295931296004
-52,0.998880802638359
-51,1.09271670558095
-50,1.19183352292176
-49,1.29623893232417
-48,1.40591720849062
-47,1.52082810347403
-46,1.64090582774418
-45,1.76605815624502
-44,1.89616568450829
-43,2.03108125982949
-42,2.17062961150974
-41,2.31460720220974
-40,2.46278231958193
-39,2.61489542361769
-38,2.77065976068007
-37,2.92976225012991
-36,3.09186464396251
-35,3.25660495413555
-34,3.42359913647985
-33,3.59244301443472
-32,3.76271442052708
-31,3.93397552868981
-30,4.10577534634473
-29,4.27765233178865
-28,4.4491370999177
-27,4.61975517777732
-26,4.78902977086941
-25,4.95648450159095
-24,5.12164608259142
-23,5.28404689016315
-22,5.44322740593403
-21,5.59873849900677
-20,5.75014352515461
-19,5.89702022459631
-18,6.03896240508069
-17,6.1755814023553
-16,6.30650731541873
-15,6.43139001911163
-14,6.54989996144781
-13,6.66172875749958
-12,6.76658959552344
-11,6.86421747425717
-10,6.95436929287321
-9,7.03682381689467
-8,7.11138154445049
-7,7.17786449756855
-6,7.23611596280616
-5,7.28600020443543
-4,7.32740217170033
-3,7.36022721941244
-2,7.38440085843915
-1,7.3998685495536
0,7.40659555075676
1,7.40456682465015
2,7.3937870088321
3,7.37428044871134
4,7.3460912886716
5,7.30928361426966
6,7.26394163518675
7,7.21016989605095
8,7.14809350006693
9,7.07785832867821
10,6.99963123928224
11,6.91360022234219
12,6.81997449910068
13,6.71898454149228
14,6.61088199675372
15,6.49593950060801
16,6.37445036470224
17,6.24672812614857
18,6.11310594948348
19,5.97393587404148
20,5.82958790255488
21,5.68044892965194
22,5.5269215117514
23,5.36942248256079
24,5.20838142091006
25,5.0442389799347
26,4.87744508861911
27,4.7084570383975
28,4.53773746887753
29,4.36575226781136
30,4.19296840121618
31,4.01985169008188
32,3.84686455044759
33,3.67446371383747
34,3.50309794517621
35,3.33320577540775
36,3.16521326615839
37,2.99953182394542
38,2.83655608164317
39,2.67666186516933
40,2.52020426361374
41,2.36751582124891
42,2.21890486996884
43,2.07465402062355
44,1.93501883136622
45,1.80022667042853
46,1.67047578961435
47,1.54593462319743
48,1.42674132479182
49,1.31300355212783
50,1.20479850653638
51,1.10217323037473
52,1.00514516170189
53,0.913702941342892
54,0.827807463198109
55,0.747393154401625
56,0.67236946786023
57,0.602622565959195
58,0.538017170937014
59,0.478398554726212
60,0.423594639022581
61,0.373418175044347
62,0.327668971907308
63,0.286136142771986
64,0.248600338883966
65,0.214835943271387
66,0.184613198103756
67,0.157700242456581
68,0.133865040357595
69,0.11287718239831
70,0.0945095477646088
71,0.0785398171623197
72,0.0647518306872883
73,0.0529367881250105
74,0.0428942923865918
75,0.0344332397343973
76,0.0273725630751485
77,0.0215418368672551
78,0.0167817540818906
79,0.0129444871639179
80,0.00989394605849034
81,0.00750594710893423
82,0.00566830700429611
83,0.00428087597840749
84,0.00325552415784023
85,0.00251609434790305
86,0.00199833366032024
87,0.0016498152517173
88,0.00142986008835367
89,0.0013094671108749
