"Theta [deg]","GainTotal [] - Freq='0.089GHz' Phi='90deg'"
-89,0.00377268229863353
-88,0.00395805143314461
-87,0.00428898618650923
-86,0.00479808449099195
-85,0.00553022112945483
-84,0.00654186414385834
-83,0.00790030025828677
-82,0.00968283586786404
-81,0.0119760431571447
-80,0.0148751184149738
-79,0.0184834118150842
-78,0.0229121754325619
-77,0.0282805599892238
-76,0.0347158719198764
-75,0.0423540821027057
-74,0.0513405572892534
-73,0.0618309661021797
-72,0.0739922944718244
-71,0.0880038913603564
-70,0.104058455131922
-69,0.122362864284273
-68,0.143138753568786
-67,0.166622737740818
-66,0.193066190151223
-65,0.222734491919981
-64,0.255905679332047
-63,0.292868432194246
-62,0.333919364041127
-61,0.379359596120907
-60,0.429490620818445
-59,0.484609486253248
-58,0.545003361722485
-57,0.610943572708894
-56,0.682679223352424
-55,0.760430552350796
-54,0.844382193754182
-53,0.934676535465921
-52,1.03140738384487
-51,1.13461415112657
-50,1.24427678219527
-49,1.36031162769163
-48,1.48256845118137
-47,1.61082872936712
-46,1.74480536694237
-45,1.88414390309144
-44,2.02842523678053
-43,2.17716984520095
-42,2.3298434165971
-41,2.48586376788078
-40,2.64460887142313
-39,2.80542577646388
-38,2.96764018048898
-37,3.13056638597505
-36,3.29351736875497
-35,3.45581468599098
-34,3.61679796383458
-33,3.77583372628533
-32,3.93232335610165
-31,4.08571001414186
-30,4.2354843833334
-29,4.38118914564838
-28,4.52242214313672
-27,4.65883821552566
-26,4.79014974565646
-25,4.9161259788898
-24,5.03659121266414
-23,5.15142197702667
-22,5.26054334585283
-21,5.36392453156113
-20,5.46157392357093
-19,5.55353373287945
-18,5.63987440242531
-17,5.72068893593763
-16,5.79608728737973
-15,5.8661909395596
-14,5.93112778467035
-13,5.9910274021081
-12,6.04601681051856
-11,6.09621675223486
-10,6.14173854961735
-9,6.18268155476424
-8,6.21913119704044
-7,6.25115761721616
-6,6.27881486300147
-5,6.30214060862847
-4,6.32115635103275
-3,6.33586802722531
-2,6.34626699167959
-1,6.3523312889878
0,6.35402715562481
1,6.35131068530947
2,6.34412959504761
3,6.33242503331513
4,6.31613337779764
5,6.29518797741862
6,6.26952080180732
7,6.23906397060476
8,6.20375114478582
9,6.16351877217798
10,6.11830718926703
11,6.06806159087567
12,6.01273288806652
13,5.95227848234985
14,5.88666299067764
15,5.81585896051031
16,5.73984761721054
17,5.65861968694331
18,5.57217633697817
19,5.48053027168022
20,5.38370701647896
21,5.28174641372206
22,5.17470434363246
23,5.06265467075718
24,4.94569140158974
25,4.82393102284007
26,4.69751497261284
27,4.56661217915798
28,4.43142158462221
29,4.29217455521814
30,4.14913706538722
31,4.00261153287541
32,3.85293817517805
33,3.70049575650544
34,3.54570159910524
35,3.38901074407824
36,3.23091416508092
37,3.07193596350425
38,2.91262950541985
39,2.75357249790905
40,2.59536104400107
41,2.43860275958467
42,2.2839090802109
43,2.13188692831452
44,1.98312994957993
45,1.83820955854988
46,1.69766605593081
47,1.56200009159638
48,1.43166474678522
49,1.3070584958584
50,1.18851928239977
51,1.07631990735015
52,0.970664879940803
53,0.871688827746222
54,0.779456503020741
55,0.693964361736119
56,0.615143632614644
57,0.542864739052769
58,0.476942889924071
59,0.41714461810109
60,0.363195019760805
61,0.314785434023984
62,0.271581301348878
63,0.233229949746247
64,0.199368079044219
65,0.1696287433162
66,0.143647668023296
67,0.12106877903483
68,0.101548863055902
69,0.0847613208044064
70,0.0703990134855963
71,0.0581762380053993
72,0.0478298956581427
73,0.0391199418835906
74,0.0318292207229743
75,0.0257627968412369
76,0.0207469008134067
77,0.0166276004827735
78,0.0132693034926328
79,0.0105531846193913
80,0.00837561740873346
81,0.00664667395621911
82,0.00528874054184234
83,0.00423528118578224
84,0.00342976686319499
85,0.00282477575927382
86,0.0023812600416439
87,0.00206796746689094
88,0.00186100182453513
89,0.00174350467631018
