"Theta [deg]","GainTotal [] - Freq='0.066GHz' Phi='0deg'"
-89,0.00323986167116137
-88,0.0124465703792148
-87,0.0277580929626622
-86,0.0491265014251014
-85,0.0764851939676861
-84,0.109749386205337
-83,0.148816735210655
-82,0.193568090710302
-81,0.243868366464286
-80,0.299567523559559
-79,0.360501656057548
-78,0.426494168167441
-77,0.497357030894937
-76,0.572892104965673
-75,0.652892515773224
-74,0.737144065185381
-73,0.825426664292398
-72,0.917515770630137
-71,1.01318381309025
-70,1.11220158766643
-69,1.21433960740272
-68,1.31936939042309
-67,1.42706467073936
-66,1.53720251765662
-65,1.64956435101341
-64,1.76393684118752
-63,1.88011268474173
-62,1.99789124873865
-61,2.11707907907714
-60,2.23749027064324
-59,2.35894669957096
-58,2.48127812041347
-57,2.6043221334743
-56,2.72792402988064
-55,2.85193652414139
-54,2.97621938586867
-53,3.10063898400685
-52,3.22506775826959
-51,3.34938363350243
-50,3.47346939334544
-49,3.59721202985535
-48,3.72050208565914
-47,3.84323300475726
-46,3.96530050729369
-45,4.08660200248499
-44,4.20703605248594
-43,4.32650189830306
-42,4.44489905699413
-41,4.5621269973602
-40,4.67808489919685
-39,4.7926714989765
-38,4.90578502263607
-37,5.01732320399551
-36,5.12718338528199
-35,5.23526269432861
-34,5.34145829129654
-33,5.44566767627211
-32,5.5477890478472
-31,5.64772170182473
-30,5.74536645851926
-29,5.84062610675433
-28,5.93340585259474
-27,6.02361376108795
-26,6.11116117980997
-25,6.19596313379828
-24,6.27793868247928
-23,6.35701123043035
-22,6.43310878521845
-21,6.50616415708948
-20,6.57611509690299
-19,6.64290437037228
-18,6.70647976833718
-17,6.76679405442587
-16,6.8238048530121
-15,6.87747448181233
-14,6.92776973476007
-13,6.9746616219175
-12,7.01812507411603
-11,7.05813862074126
-10,7.09468404958613
-9,7.12774605798166
-8,7.15731190448097
-7,7.18337107022192
-6,7.20591493873895
-5,7.22493650244671
-4,7.24043010329426
-3,7.25239121420826
-2,7.26081626692694
-1,7.2657025306967
0,7.26704804508319
1,7.2648516088638
2,7.25911282564151
3,7.24983220547752
4,7.23701132050518
5,7.22065301118567
6,7.20076163861933
7,7.17734337715969
8,7.15040654051226
9,7.11996193355788
10,7.08602322134229
11,7.04860730603779
12,7.00773470222694
13,6.96342990059732
14,6.91572171008326
15,6.86464356865437
16,6.81023381333801
17,6.75253590067634
18,6.69159856965465
19,6.62747594019053
20,6.56022754153055
21,6.48991826634339
22,6.41661824790523
23,6.34040265951321
24,6.26135143710455
25,6.1795489279627
26,6.09508347031597
27,6.00804691053328
28,5.91853406644815
29,5.82664214704816
30,5.73247014030476
31,5.63611818224213
32,5.5376869214113
33,5.4372768937089
34,5.33498792292702
35,5.23091856251817
36,5.12516559378775
37,5.01782359508243
38,4.90898459552283
39,4.79873782544891
40,4.68716957402245
41,4.57436316239689
42,4.46039903855494
43,4.34535499737781
44,4.22930652679757
45,4.11232727805514
46,3.9944896552025
47,3.87586551611557
48,3.75652697448798
49,3.63654728962486
50,3.51600182841098
51,3.39496908165247
52,3.27353171514034
53,3.15177763430659
54,3.0298010402826
55,2.90770345455526
56,2.78559468927387
57,2.66359374059934
58,2.54182958330881
59,2.42044184616047
60,2.29958134926183
61,2.1794104868356
62,2.06010344129462
63,1.94184621736558
64,1.82483648807857
65,1.70928324769451
66,1.59540627000296
67,1.48343537381229
68,1.37360950079591
69,1.26617561408183
70,1.16138742900637
71,1.05950399023883
72,0.96078811196632
73,0.865504699966522
74,0.773918976157866
75,0.686294627582191
76,0.6028919027353
77,0.523965678719197
78,0.449763522858345
79,0.380523772223306
80,0.316473653967413
81,0.257827468540397
82,0.204784856735572
83,0.157529170194107
84,0.11622596347114
85,0.0810216241020634
86,0.052042155328289
87,0.029392124280812
88,0.0131537865027789
89,0.00338639573943805
