"Theta [deg]","GainTotal [] - Freq='0.086GHz' Phi='90deg'"
-89,0.00283690900098077
-88,0.00301092528045007
-87,0.00331941263805309
-86,0.00379015544748574
-85,0.00446221243019938
-84,0.00538607603913573
-83,0.00662387416480594
-82,0.00824961059858083
-81,0.0103494387691395
-80,0.0130219608683092
-79,0.0163785416596337
-78,0.0205436231150544
-77,0.0256550226794285
-76,0.0318641945627458
-75,0.0393364301527513
-74,0.0482509705662407
-73,0.0588010016423471
-72,0.0711934994380261
-71,0.0856488926162589
-70,0.10240050712009
-69,0.121693758306896
-68,0.143785056401372
-67,0.168940392861813
-66,0.197433578218465
-65,0.229544106331796
-64,0.265554626035382
-63,0.305748008957784
-62,0.350404012096611
-61,0.399795545498165
-60,0.454184569109981
-59,0.513817658302236
-58,0.578921294305311
-57,0.649696953310357
-56,0.726316085480528
-55,0.808915091727906
-54,0.897590420830329
-53,0.992393921256366
-52,1.0933285899314
-51,1.20034486321692
-50,1.31333759287836
-49,1.43214384132607
-48,1.55654161577791
-47,1.6862496403962
-46,1.82092823943034
-45,1.96018137381353
-44,2.1035598396725
-43,2.25056560119591
-42,2.40065719380597
-41,2.55325609818434
-40,2.70775395298671
-39,2.86352044549056
-38,3.01991169621135
-37,3.17627893668403
-36,3.33197726982192
-35,3.48637429987751
-34,3.63885842404044
-33,3.78884658978552
-32,3.93579134059512
-31,4.07918699673346
-30,4.218574846251
-29,4.35354725310675
-28,4.48375062289971
-27,4.60888720086793
-26,4.72871571026116
-25,4.84305087073575
-24,4.95176186502088
-23,5.05476984690374
-22,5.15204460392697
-21,5.24360050365074
-20,5.32949186269554
-19,5.40980788305414
-18,5.48466730054859
-17,5.55421288619003
-16,5.61860593310112
-15,5.67802085022087
-14,5.73263996994156
-13,5.78264866087845
-12,5.82823081989968
-11,5.86956480007247
-10,5.90681981398159
-9,5.94015283553913
-8,5.96970600842438
-7,5.99560455605946
-6,6.01795517681695
-5,6.03684489913636
-4,6.05234036445864
-3,6.06448750133566
-2,6.07331155161624
-1,6.07881740906077
0,6.08099023184987
1,6.07979629294537
2,6.07518403582699
3,6.06708530745088
4,6.05541674504262
5,6.04008129825159
6,6.0209698729806
7,5.99796308762216
8,5.97093313627454
9,5.93974575660766
10,5.90426230227527
11,5.86434192103685
12,5.81984384001183
13,5.77062975872452
14,5.7165663488287
15,5.65752785666964
16,5.59339880121673
17,5.52407675547007
18,5.44947519431645
19,5.36952638610632
20,5.28418429908666
21,5.19342748741577
22,5.09726191498887
23,4.99572366893053
24,4.88888150860264
25,4.77683919060953
26,4.65973750586417
27,4.53775596164549
28,4.41111404008489
29,4.28007196503135
30,4.14493091210491
31,4.00603260226537
32,3.86375822762923
33,3.71852666969551
34,3.57079198458351
35,3.42104014717387
36,3.26978506582339
37,3.11756390104411
38,2.96493174445694
39,2.8124557375383
40,2.66070873212826
41,2.51026261523359
42,2.36168143819646
43,2.21551450372719
44,2.07228957267312
45,1.93250635498608
46,1.79663044570769
47,1.66508785679135
48,1.53826027945566
49,1.4164811901032
50,1.30003288655931
51,1.18914451168402
52,1.08399108968804
53,0.984693568254524
54,0.891319828364482
55,0.803886594988984
56,0.72236215681611
57,0.646669782939478
58,0.576691709655375
59,0.512273561564113
60,0.453229068072894
61,0.399344938855367
62,0.350385769262413
63,0.306098858307106
64,0.266218836724903
65,0.230472019725012
66,0.198580417386125
67,0.170265354254963
68,0.145250667735952
69,0.123265471616671
70,0.10404648602369
71,0.0873399478833415
72,0.0729031263702736
73,0.0605054758055198
74,0.04992946407849
75,0.0409711180708
76,0.0334403289796318
77,0.0271609601434003
78,0.0219707982556878
79,0.0177213860148016
80,0.0142777705912188
81,0.0115181980852835
82,0.00933377965452256
83,0.00762815045062336
84,0.00631713812815685
85,0.00532845364500071
86,0.0046014135054437
87,0.00408669959749576
88,0.00374616039846296
89,0.00355265557431074
