"Theta [deg]","GainTotal [] - Freq='0.072GHz' Phi='90deg'"
-89,0.000503826386798108
-88,0.000441959968718276
-87,0.000367614775477343
-86,0.000323757818262515
-85,0.00037019274862307
-84,0.000583209172998229
-83,0.00105513024726855
-82,0.00189375795029743
-81,0.00322171585711551
-80,0.00517568992210425
-79,0.00790556873496582
-78,0.011573485900977
-77,0.0163527685752218
-76,0.0224267976833389
-75,0.0299877869094337
-74,0.0392354890360641
-73,0.050375839588375
-72,0.0636195488734652
-71,0.0791806543345342
-70,0.097275045589839
-69,0.118118974552181
-68,0.141927562603885
-67,0.168913315941632
-66,0.199284658941212
-65,0.233244493789474
-64,0.270988792780676
-63,0.312705227690332
-62,0.358571838649639
-61,0.408755743083861
-60,0.463411883683571
-59,0.522681813173818
-58,0.586692512939823
-57,0.655555242439337
-56,0.729364416829347
-55,0.808196511368923
-54,0.892108992902121
-53,0.981139281006285
-52,1.07530374410641
-51,1.1745967388672
-50,1.27898970431732
-49,1.38843032525333
-48,1.5028417823255
-47,1.62212210863552
-46,1.74614367450431
-45,1.87475282314143
-44,2.00776968014584
-43,2.14498815900446
-42,2.28617618298895
-41,2.43107614108562
-40,2.57940559187857
-39,2.73085822473722
-38,2.88510508237325
-37,3.04179604299987
-36,3.20056155414955
-35,3.3610146039043
-34,3.52275290909495
-33,3.68536129416282
-32,3.84841422906766
-31,4.01147849007087
-30,4.17411590359452
-29,4.3358861307921
-28,4.49634944906415
-27,4.65506948656339
-26,4.8116158667691
-25,4.96556672243157
-24,5.11651104151736
-23,5.26405081210646
-22,5.40780293835618
-21,5.54740090547827
-20,5.68249617798331
-19,5.81275932202919
-18,5.93788084936274
-17,6.05757178686967
-16,6.1715639819604
-15,6.27961015975242
-14,6.38148375311931
-13,6.47697853104467
-12,6.56590805425816
-11,6.6481049897796
-10,6.72342031772739
-9,6.79172246455429
-8,6.85289639678078
-7,6.90684270834782
-6,6.95347673297101
-5,6.9927277104256
-4,7.02453803261865
-3,7.04886259170939
-2,7.06566824852789
-1,7.07493343522161
0,7.07664790153809
1,7.07081260953545
2,7.05743977690177
3,7.03655306455901
4,7.00818789991644
5,6.97239192310938
6,6.92922553988683
7,6.87876256156846
8,6.82109090973541
9,6.75631336110435
10,6.68454830640099
11,6.6059304960276
12,6.52061174493018
13,6.4287615693192
14,6.33056772877925
15,6.22623664879593
16,6.11599370080089
17,6.00008331944054
18,5.87876893985109
19,5.75233274120037
20,5.62107518655416
21,5.48531435314987
22,5.34538505131886
23,5.20163773448934
24,5.05443720682623
25,4.90416113902564
26,4.75119840648747
27,4.59594726746023
28,4.43881340171286
29,4.28020783278404
30,4.12054475884274
31,3.96023931863839
32,3.79970531990815
33,3.6393529579448
34,3.47958655182384
35,3.32080232506968
36,3.16338625634332
37,3.00771202410258
38,2.85413906717261
39,2.70301078082386
40,2.55465286534821
41,2.40937184131238
42,2.26745374271483
43,2.12916299624225
44,1.99474149177767
45,1.86440784631805
46,1.73835686057581
47,1.61675916482642
48,1.49976104807845
49,1.38748446243418
50,1.28002719262372
51,1.17746317916904
52,1.07984298249302
53,0.987194374547808
54,0.899523044196923
55,0.816813402634915
56,0.739029475540063
57,0.666115869389081
58,0.597998800365555
59,0.534587175503126
60,0.475773717050034
61,0.42143612244983
62,0.371438253729816
63,0.325631351403755
64,0.283855269166028
65,0.245939726628132
66,0.211705578086309
67,0.18096609578676
68,0.153528266363384
69,0.129194099068951
70,0.107761944124418
71,0.0890278190055131
72,0.0727867398129472
73,0.0588340540812258
74,0.0469667705230798
75,0.0369848803339367
76,0.0286926638429188
77,0.0218999755375304
78,0.0164234998453381
79,0.0120879695560698
80,0.00872733843117563
81,0.00618589938571448
82,0.00431933964184271
83,0.0029957244393996
84,0.00209640123646742
85,0.00151681682633971
86,0.00116724041934293
87,0.000973386469328075
88,0.000876931846246812
89,0.000835922849781676
