"Theta [deg]","GainTotal [] - Freq='0.076GHz' Phi='90deg'"
-89,0.000463970064861513
-88,0.000547447967007462
-87,0.000703561327605732
-86,0.000958018122417141
-85,0.00134725386199801
-84,0.00191885391571481
-83,0.0027320645296781
-82,0.00385836895315695
-81,0.00538210035277683
-80,0.00740105885557607
-79,0.0100270962645709
-78,0.0133866288989044
-77,0.0176210368047319
-76,0.0228869064481324
-75,0.0293560741168357
-74,0.0372154287834363
-73,0.0466664362455022
-72,0.0579243510365144
-71,0.0712170889143668
-70,0.0867837406285587
-69,0.104872717012046
-68,0.125739526025914
-67,0.149644193911212
-66,0.176848354705252
-65,0.207612044630377
-64,0.242190249787386
-63,0.280829266685022
-62,0.323762944912612
-61,0.371208889242398
-60,0.423364704210971
-59,0.480404367431858
-58,0.542474818289741
-57,0.609692846132479
-56,0.682142356609938
-55,0.759872086540139
-54,0.842893826874299
-53,0.931181200362888
-52,1.02466902587599
-51,1.12325328556277
-50,1.22679169475655
-49,1.33510485837341
-48,1.44797798213068
-47,1.56516309280186
-46,1.68638170943039
-45,1.81132789735667
-44,1.93967162937079
-43,2.07106237346514
-42,2.20513282458127
-41,2.34150269835586
-40,2.47978250799465
-39,2.61957725076724
-38,2.76048993787158
-37,2.9021249101638
-36,3.04409089205474
-35,3.18600374630215
-34,3.32748890305282
-33,3.46818344692114
-32,3.6077378557869
-31,3.74581739406894
-30,3.88210317126338
-29,4.01629288336852
-28,4.14810126036713
-27,4.27726024716836
-26,4.40351894835463
-25,4.52664336880058
-24,4.64641598283905
-23,4.76263516427406
-22,4.87511450833022
-21,4.98368207473834
-20,5.08817957874413
-19,5.18846155404045
-18,5.28439450860408
-17,5.37585609129108
-16,5.46273428392016
-15,5.54492663054419
-14,5.6223395127523
-13,5.69488747721831
-12,5.76249261935996
-11,5.82508402492863
-10,5.88259726962918
-9,5.93497397548346
-8,5.98216142159646
-7,6.02411220625522
-6,6.06078395687074
-5,6.09213908414385
-4,6.11814457697134
-3,6.13877183498153
-2,6.15399653616357
-1,6.1637985377987
0,6.16816180977275
1,6.16707440030539
2,6.16052843512798
3,6.14852015212947
4,6.13104997442039
5,6.10812262558753
6,6.07974729157703
7,6.04593783410286
8,6.0067130606866
9,5.96209705635313
10,5.912119581602
11,5.85681654052247
12,5.79623052180712
13,5.73041141394289
14,5.65941709403093
15,5.58331418753305
16,5.50217889380177
17,5.41609786957671
18,5.32516915978755
19,5.22950316207057
20,5.12922360846757
21,5.02446854492539
22,4.91539128654826
23,4.80216132417005
24,4.68496515580588
25,4.56400701500099
26,4.43950946710519
27,4.31171384413558
28,4.18088048921411
29,4.0472887826309
30,3.91123692342761
31,3.77304144304395
32,3.63303643103236
33,3.49157245711615
34,3.34901517891949
35,3.20574363048803
36,3.06214819317816
37,2.91862825752691
38,2.77558959219902
39,2.63344144388939
40,2.49259339995259
41,2.35345205331832
42,2.2164175166902
43,2.08187983984769
44,1.95021538979704
45,1.82178325826674
46,1.69692176434384
47,1.575945121659
48,1.45914033924941
49,1.34676442292237
50,1.23904193954101
51,1.13616300017989
52,1.0382817096612
53,0.945515119790878
54,0.857942711961998
55,0.775606422055852
56,0.698511207189832
57,0.626626140316534
58,0.559886005474009
59,0.498193354118294
60,0.441420971899835
61,0.389414695882507
62,0.341996514877138
63,0.298967880507065
64,0.260113153973646
65,0.225203113269526
66,0.19399844771622
67,0.166253171002734
68,0.141717890112522
69,0.120142875320092
70,0.101280885442911
71,0.0848897123507034
72,0.0707344189604072
73,0.0585892551934943
74,0.048239246287262
75,0.0394814571225237
76,0.0321259446009503
77,0.0259964173808579
78,0.0209306283276913
79,0.016780529782985
80,0.0134122251877336
81,0.0107057527469251
82,0.00855473776632837
83,0.00686595013642556
84,0.00555880230865807
85,0.00456482114421987
86,0.00382712435617359
87,0.00329992904709942
88,0.00294811619105345
89,0.0027468709292385
