"Theta [deg]","GainTotal [] - Freq='0.072GHz' Phi='0deg'"
-89,0.00317573656337893
-88,0.0126931841432216
-87,0.0285412462146324
-86,0.0506994936118638
-85,0.0791387221249289
-84,0.113820371108235
-83,0.154695807472203
-82,0.201705497760501
-81,0.254778095050548
-80,0.313829470857785
-79,0.37876172498165
-78,0.449462208218956
-77,0.525802594015772
-76,0.607638035373801
-75,0.694806442630783
-74,0.787127916076291
-73,0.884404364747303
-72,0.986419339200702
-71,1.09293810163856
-70,1.20370795155153
-69,1.31845881915957
-68,1.43690413250858
-67,1.5587419572931
-66,1.68365640150631
-65,1.81131927007348
-64,1.94139194791742
-63,2.07352748364976
-62,2.20737284049039
-61,2.34257127628306
-60,2.47876481077028
-59,2.61559673575313
-58,2.7527141224938
-57,2.88977028077417
-56,3.02642712541204
-55,3.16235740871282
-54,3.29724678120756
-53,3.43079564795847
-52,3.56272079352144
-51,3.6927567551279
-50,3.82065693054838
-49,3.94619441417638
-48,4.06916256186901
-47,4.1893752917553
-46,4.30666713434718
-45,4.42089305066334
-44,4.53192804154155
-43,4.63966657475117
-42,4.74402185885087
-41,4.84492499394401
-40,4.94232402958614
-39,5.03618295916321
-38,5.12648067819048
-37,5.21320993131933
-36,5.29637626954395
-35,5.37599703535296
-34,5.45210038955658
-33,5.5247243894237
-32,5.59391612375931
-31,5.65973090679848
-30,5.72223152942278
-29,5.78148756332597
-28,5.83757471144295
-27,5.89057419625557
-26,5.94057217651295
-25,5.98765918243816
-24,6.03192955959491
-23,6.07348091219553
-22,6.1124135376643
-21,6.14882984563893
-20,6.18283375620099
-19,6.2145300738776
-18,6.24402383575995
-17,6.27141963385646
-16,6.29682091346882
-15,6.3203292508899
-14,6.34204361503321
-13,6.3620596186872
-12,6.38046876593332
-11,6.39735770287735
-10,6.41280747923263
-9,6.42689282848515
-8,6.43968147439334
-7,6.4512334714641
-6,6.46160058683425
-5,6.4708257307076
-4,6.4789424421798
-3,6.48597443695077
-2,6.49193522309399
-1,6.49682779073204
0,6.50064438115982
1,6.50336634065402
2,6.50496406389439
3,6.50539703158109
4,6.50461394643556
5,6.5025529712935
6,6.49914207240946
7,6.49429947036349
8,6.48793420007018
9,6.47994678031774
10,6.47022999200105
11,6.45866976275425
12,6.44514615404585
13,6.42953444499251
14,6.41170630520988
15,6.39153104699533
16,6.3688769450831
17,6.34361261019491
18,6.3156084006996
19,6.2847378549735
20,6.25087912559797
21,6.21391639541753
22,6.17374125478538
23,6.13025401909892
24,6.08336496602719
25,6.03299547268072
26,5.97907903438312
27,5.92156214865942
28,5.86040505052343
29,5.79558228806694
30,5.72708313065033
31,5.65491180556951
32,5.57908756281847
33,5.49964457136073
34,5.41663165404317
35,5.33011187181036
36,5.24016197109357
37,5.14687171105394
38,5.05034308967217
39,4.95068948943185
40,4.84803476450476
41,4.74251229189448
42,4.63426400894104
43,4.52343945896083
44,4.41019486564254
45,4.29469225520171
46,4.177098643287
47,4.05758530130568
48,3.93632711427233
49,3.81350203955471
50,3.68929067306269
51,3.56387592655411
52,3.43744281686594
53,3.31017836505489
54,3.18227160068055
55,3.0539136638087
56,2.92529799477487
57,2.79662059934844
58,2.66808037470217
59,2.53987947954893
60,2.41222372999648
61,2.28532300113468
62,2.15939161316244
63,2.03464868003793
64,1.9113183982562
65,1.78963025347862
66,1.66981912340873
67,1.55212525656859
68,1.4367941084998
69,1.32407601939951
70,1.21422572028117
71,1.10750165838172
72,1.00416513664967
73,0.904479266651167
74,0.808707739009486
75,0.717113420416595
76,0.629956791180207
77,0.547494242046607
78,0.469976253517464
79,0.397645484913184
80,0.330734803892007
81,0.269465289895564
82,0.214044246961305
83,0.164663262447492
84,0.121496348411232
85,0.0846982016457219
86,0.0544026167291089
87,0.0307210839003081
88,0.0137416002187458
89,0.00352771837026255
