"Theta [deg]","GainTotal [] - Freq='0.063GHz' Phi='90deg'"
-89,0.00026909110539036
-88,0.000295836548770838
-87,0.000372116018313627
-86,0.000545225813563182
-85,0.000880865095010899
-84,0.00146262489132499
-83,0.00239133668746339
-82,0.00378428487560991
-81,0.00577428839912901
-80,0.00850865800655671
-79,0.0121480366489829
-78,0.016865131684771
-77,0.022843348679206
-76,0.0302753376769636
-75,0.0393614638516793
-74,0.0503082153660638
-73,0.0633265620735538
-72,0.0786302793247186
-71,0.0964342515775331
-70,0.116952770723598
-69,0.140397844012108
-68,0.166977526167148
-67,0.19689428974796
-66,0.230343447001772
-65,0.267511635420275
-64,0.308575377958845
-63,0.35369972744617
-62,0.403037003142592
-61,0.456725625745835
-60,0.514889055444619
-59,0.577634835937409
-58,0.645053745718489
-57,0.717219056436923
-56,0.794185896801124
-55,0.87599071937102
-54,0.96265086668064
-53,1.05416423248599
-52,1.15050901354485
-51,1.25164354720429
-50,1.35750623018458
-49,1.46801551428106
-48,1.5830699752254
-47,1.70254845161419
-46,1.82631025157945
-45,1.9541954256927
-44,2.08602510541085
-43,2.22160190713742
-42,2.36071040264067
-41,2.50311765709741
-40,2.64857383638514
-39,2.79681288539662
-38,2.94755327908557
-37,3.10049884766069
-36,3.25533967683309
-35,3.41175308330123
-34,3.5694046647514
-33,3.72794942259094
-32,3.88703295445397
-31,4.04629271226801
-30,4.20535932039092
-29,4.36385794706877
-28,4.52140972127347
-27,4.6776331858987
-26,4.83214577736466
-25,4.98456532094057
-24,5.13451153056675
-23,5.28160750166519
-22,5.42548118537989
-21,5.56576683288968
-20,5.70210639887891
-19,5.83415089392411
-18,5.96156167643343
-17,6.08401167583505
-16,6.20118653991675
-15,6.31278570053491
-14,6.41852335329925
-13,6.51812934825809
-12,6.61134999001947
-11,6.6979487471067
-10,6.77770687162884
-9,6.85042393151446
-8,6.91591825858473
-7,6.97402731660766
-6,7.02460799416309
-5,7.06753682764771
-4,7.1027101600568
-3,7.13004424129638
-2,7.14947527571227
-1,7.16095942228393
0,7.16447275253622
1,7.16001117069214
2,7.14759029994646
3,7.12724533800949
4,7.0990308842781
5,7.06302074016544
6,7.01930768328774
7,6.96800321539312
8,6.90923728314779
9,6.84315797019243
10,6.76993115826538
11,6.68974015467707
12,6.60278528302582
13,6.50928343377696
14,6.40946757119454
15,6.30358619311688
16,6.19190274020471
17,6.07469495155829
18,5.9522541639894
19,5.82488455273421
20,5.69290231199138
21,5.55663477434866
22,5.41641946890635
23,5.27260311869665
24,5.12554057881779
25,4.97559371753162
26,4.8231302433966
27,4.66852248230704
28,4.51214610907211
29,4.35437883887837
30,4.19559908463052
31,4.0361845867455
32,3.87651102248096
33,3.71695060230589
34,3.55787066116799
35,3.39963225277848
36,3.24258875522356
37,3.08708449632472
38,2.93345340721218
39,2.78201771255099
40,2.63308666577213
41,2.48695533751681
42,2.3439034653028
43,2.20419437217296
44,2.06807396178841
45,1.93576979708463
46,1.80749026921893
47,1.68342386310177
48,1.56373852532191
49,1.44858113974568
50,1.33807711549191
51,1.2323300913563
52,1.13142176008101
53,1.03541181513761
54,0.944338021915656
55,0.85821641438788
56,0.777041617459268
57,0.700787294308595
58,0.629406717102558
59,0.562833458514788
60,0.500982200524016
61,0.443749656009555
62,0.391015597720331
63,0.342643988279227
64,0.29848420401104
65,0.258372344563323
66,0.222132619537813
67,0.189578802677901
68,0.160515743575599
69,0.134740926378559
70,0.112046064600993
71,0.0922187208766787
72,0.0750439403399544
73,0.0603058862818128
74,0.0477894668003594
75,0.0372819413433673
76,0.0285744963185671
77,0.0214637793160683
78,0.0157533819368161
79,0.011255261740114
80,0.00779109440022291
81,0.00519354778491402
82,0.00330747032591129
83,0.00199098673136153
84,0.00111649478379711
85,0.000571557664818363
86,0.000259686942812398
87,0.000101012047044071
88,3.28327268071073E-005
89,1.00516561921587E-005
