"Theta [deg]","GainTotal [] - Freq='0.066GHz' Phi='0deg'"
-89,0.00309921264728489
-88,0.0123293362466751
-87,0.02768124025979
-86,0.0491089749361544
-85,0.0765486335806949
-84,0.109918770499714
-83,0.149120932394077
-82,0.194040298701702
-81,0.24454642537004
-80,0.300494085516926
-79,0.361724199424763
-78,0.428064845322125
-77,0.499332341455695
-76,0.575332389064237
-75,0.65586126505757
-74,0.740707052501332
-73,0.829650896436819
-72,0.922468272148029
-71,1.01893025274651
-70,1.118804762897
-69,1.22185780566715
-68,1.32785464986155
-67,1.43656096579712
-66,1.5477438982895
-65,1.66117306663993
-64,1.77662148262114
-63,1.89386637883869
-62,2.01268994136129
-61,2.13287994213971
-60,2.25423026843138
-59,2.37654134818002
-58,2.49962047202683
-57,2.62328201431305
-56,2.74734755703571
-55,2.87164592220415
-54,2.99601311938287
-53,3.12029221636945
-52,3.24433314192354
-51,3.3679924302162
-50,3.49113291719998
-49,3.61362339940222
-48,3.73533826571943
-47,3.85615711264563
-46,3.975964353013
-45,4.09464882777609
-44,4.21210342965021
-43,4.32822474654382
-42,4.44291273172876
-41,4.55607040659901
-40,4.66760360070547
-39,4.77742073254959
-38,4.88543263340173
-37,4.99155241520595
-36,5.09569538246936
-35,5.19777898693256
-34,5.29772282280137
-33,5.39544865940541
-32,5.49088050735291
-31,5.58394471358478
-30,5.67457008020333
-29,5.76268800156778
-28,5.84823261391093
-27,5.93114095163892
-26,6.01135310452372
-25,6.0888123701784
-24,6.16346539650933
-23,6.23526230925439
-22,6.30415682022834
-21,6.37010631249018
-20,6.43307189930659
-19,6.49301845449222
-18,6.54991461244576
-17,6.60373273695189
-16,6.65444885856772
-15,6.70204258114184
-14,6.74649695871033
-13,6.78779834466406
-12,6.82593621567276
-11,6.86090297337547
-10,6.89269372729444
-9,6.92130606279491
-8,6.94673979819268
-7,6.96899673530084
-6,6.9880804078078
-5,7.00399583188993
-4,7.0167492633868
-3,7.02634796570931
-2,7.03279999241529
-1,7.03611398807919
0,7.03629901071138
1,7.03336437855297
2,7.02731954359604
3,7.01817399366348
4,7.00593718433853
5,6.99061850147106
6,6.97222725441684
7,6.95077269959736
8,6.92626409341359
9,6.89871077301594
10,6.86812226293834
11,6.83450840515394
12,6.79787950971613
13,6.75824652281835
14,6.71562120884934
15,6.67001634284312
16,6.62144590963049
17,6.56992530599684
18,6.51547154223883
19,6.45810343969259
20,6.39784182107486
21,6.33470969083086
22,6.26873240311303
23,6.19993781551159
24,6.12835642721125
25,6.05402150084219
26,5.97696916791411
27,5.89723851835002
28,5.81487167525469
29,5.72991385664132
30,5.6424134263805
31,5.55242193710871
32,5.4599941682225
33,5.36518816237335
34,5.26806526405334
35,5.16869016391276
36,5.06713095237032
37,4.9634591858607
38,4.85774996871308
39,4.75008205317229
40,4.64053795946888
41,4.52920411712874
42,4.41617102790223
43,4.30153344980622
44,4.18539060083377
45,4.06784637991796
46,3.94900960176785
47,3.8289942412518
48,3.70791968211539
49,3.58591096401634
50,3.46309902116279
51,3.33962090527995
52,3.21561998522442
53,3.09124611533395
54,2.96665576455732
55,2.84201209856238
56,2.71748500737534
57,2.59325107165684
58,2.46949346146456
59,2.34640176227234
60,2.22417172409387
61,2.10300493076957
62,1.9831083877899
63,1.86469402841384
64,1.74797813926227
65,1.63318070798609
66,1.52052469699058
67,1.41023524850483
68,1.3025388274845
69,1.19766230989783
70,1.09583202484285
71,0.997272759658837
72,0.902206737714004
73,0.810852578866989
74,0.723424252712878
75,0.640130034642238
76,0.561171474477355
77,0.48674238702298
78,0.417027873303128
79,0.352203380578368
80,0.292433808479323
81,0.237872667782159
82,0.18866129752091
83,0.144928145307606
84,0.106788114939401
85,0.074341984633306
86,0.0476758985595407
87,0.0268609337545883
88,0.0119527439892754
89,0.00299128174468089
